(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600),\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec,\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec,\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use,\\DESKTOP-0I0PA3Q\Memory\Cache Bytes,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections,\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time,\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency,\\DESKTOP-0I0PA3Q\TCPv4\Connections Active,latency,
33:55.1,0,0,46.47891164,198172672,83.3244856,0,0,7.810938984,83.66969185,2701,2701,2701,2701,3484,0.153059959,
33:56.1,10.93523357,0.994112143,46.47217287,198172672,4061.942214,54.67616784,0,7.571660018,80.22209956,2701,2701,2701,2701,3484,0.164256096,
33:57.1,1.010944091,0,46.47515718,197681152,271.9439603,0,0,10.34981233,73.54432144,2701,2701,2701,2701,3484,0.172552109,
33:58.1,0,0,46.48000268,197681152,83.34096705,0,0,5.452924757,91.93408924,2701,2701,2701,2701,3484,0.146960974,
33:59.1,1.009134423,1.009134423,46.48626012,198434816,149.3518946,65.59373747,0,11.69842479,96.66713096,2701,2701,2701,2701,3484,0.145215988,
34:00.1,0,0,46.49736305,197693440,41.90042396,0,0,11.53998289,87.44944256,2701,2701,2701,2701,3484,0.152655125,
34:01.1,1.99081955,0,46.48770414,197693440,416.081286,0,0,8.233561128,94.3239729,2701,2701,2701,2701,3484,0.157844067,
34:02.1,0,0,46.48609966,197693440,0,0,0,4.337458472,95.52359451,2701,2701,2701,2701,3484,0.169744968,
34:03.1,2.018065076,0,46.54565757,197693440,387.4684945,0,0,12.48962237,64.06093372,2701,2701,2701,2701,3484,0.166102886,
34:04.1,0,0,46.52723827,197709824,0,0,0,7.157372779,84.20852189,2701,2701,2701,2701,3484,0.145755053,
34:05.1,0,0,46.51616743,197894144,0,0,0,13.51620784,88.5289604,1000,1000,1000,1000,3484,0.176450014,
34:06.1,0,0,46.52547334,197894144,0,0,0,12.27106506,94.21854343,900,900,900,900,3484,0.152240038,
34:07.1,0.99598401,0,46.52220023,198184960,184.2570418,0,0,9.738411209,96.47360964,2701,2701,2701,2701,3484,0.150546074,
34:08.1,7.968516363,7.968516363,46.5280726,198455296,5320.976801,2749.138145,0,13.6214175,104.7818258,2701,2701,2701,2701,3484,0.165225029,
34:09.1,1.011087276,0,46.52117336,198455296,146.607655,0,0,10.3434218,82.75606092,2701,2701,2701,2701,3484,0.166159153,
34:10.1,0.996273999,0,46.52486365,198463488,144.4597298,0,0,19.83490735,107.8302824,2701,2701,2701,2701,3484,0.178421974,
34:11.1,2.989829724,0,46.53683299,198463488,541.15918,0,0,15.91144765,101.6259677,2701,2701,2701,2701,3484,0.140912056,
34:12.1,0.996221534,0.996221534,46.53102482,198459392,165.3727746,79.69772269,0,19.05575071,95.16826099,2701,2701,2701,2701,3484,0.152024984,
34:13.1,2.022093496,0,46.52345172,197984256,491.3687194,42.46396341,0,7.975757492,93.76356838,2701,2701,2701,2701,3484,0.158922078,avg
34:14.1,0,0,46.52717408,197984256,83.5605284,0,0,13.35033115,96.43318155,2701,2701,2701,2701,3484,60,total
34:15.1,0,0,46.52354798,198180864,41.89818285,0,0,13.88294429,100.7366107,2701,2701,2701,2701,3484,,
34:16.1,0,0,46.52191143,197992448,42.37813951,0,0,8.942937653,97.34446051,2701,2701,2701,2701,3484,,
34:17.1,0.994866472,0,46.51741892,197992448,184.0502974,0,0,4.406842687,82.70493249,2701,2701,2701,2701,3484,,
34:18.1,0,0,46.51972934,197992448,0,0,0,8.696325061,76.75331565,2701,2701,2701,2701,3484,,
34:19.1,0,0,46.51802861,197992448,0,0,0,4.011621928,88.53067285,2701,2701,2701,2701,3484,,
34:20.1,0,0,46.52781588,198184960,0,0,0,13.15901207,100.4042477,2701,2701,2701,2701,3484,,
34:21.1,2.990383363,0,46.53015839,198000640,499.3940217,0,0,10.83018924,100.8221343,2701,2701,2701,2701,3484,,
34:22.1,0.996682293,0.996682293,46.52659647,198000640,65.78103134,54.81752612,0,9.289005661,86.91395007,2701,2701,2701,2701,3484,,
34:23.1,2.019738744,0,46.52826512,198000640,430.2043524,0,0,14.40023453,72.76390839,2701,2701,2701,2701,3484,,
34:24.1,0,0,46.52252112,197984256,0,0,0,5.164569632,84.92680539,2701,2701,2701,2701,3484,,
34:25.1,0,0,46.5343621,197988352,0,0,0,14.53605572,95.78237123,2701,2701,2701,2701,3484,,
34:26.1,0,0,46.53282181,197988352,0,0,0,7.354450443,100.738367,2701,2701,2701,2701,3484,,
34:27.1,1.990609316,0.995304658,46.52903526,197988352,289.6336555,64.69480277,0,7.079289383,77.10679231,2701,2701,2701,2701,3484,,
34:28.1,0,0,46.66682711,198365184,41.78522374,0,0,16.44824428,87.34250531,2701,2701,2701,2701,3484,,
34:29.1,0,0,46.71409478,198602752,84.2295254,0,0,41.63076282,104.6775006,2701,2701,2701,2701,3484,,
34:30.1,0.996317849,0.996317849,46.94825105,198463488,191.293027,54.79748171,0,49.01806321,111.0533363,2701,2701,2701,2701,3484,,
34:31.1,2.021413647,1.010706824,46.94488166,198258688,507.3748255,55.5888753,0,3.67424943,95.98335518,2701,2701,2701,2701,3484,,
34:32.1,0,0,46.87688424,198258688,167.1750578,0,0,5.540677855,91.06829871,2701,2701,2701,2701,3484,,
34:33.1,2.988159921,0,46.86802757,198258688,667.3557157,0,0,10.5133554,91.06153475,2701,2701,2701,2701,3484,,
34:34.1,0,0,46.79694957,198258688,84.76813128,0,0,6.182104225,97.07210219,2701,2701,2701,2701,3484,,
34:35.1,0.994832466,0,48.70607563,198524928,200.956158,0,0,10.22810786,84.01220144,2701,2701,2701,2701,3484,,
34:36.1,1.990224874,0.995112437,46.81353978,197627904,282.6119321,79.60899495,0,17.96237603,100.6536359,2701,2701,2701,2701,3484,,
34:37.1,1.010697181,0,46.70786943,197918720,186.9789785,0,0,9.614892036,97.58669503,2701,2701,2701,2701,3484,,
34:38.1,0,0,46.69634934,197922816,0,0,0,10.95670955,80.04051006,2701,2701,2701,2701,3484,,
34:39.1,1.007106371,0,46.55072769,197922816,245.7339545,0,0,14.2600841,95.79635094,2701,2701,2701,2701,3484,,
34:40.1,0.994312936,0,46.55380828,197931008,102.4142325,0,0,19.98981239,98.39262402,2701,2701,2701,2701,3484,,
34:41.1,3.979652755,0.994913189,46.55454633,197939200,535.2632955,54.72022538,0,18.76621504,105.854984,2701,2701,2701,2701,3484,,
34:42.1,3.019636913,0,46.56099629,197939200,539.5084619,0,0,14.68202141,104.2780028,2701,2701,2701,2701,3484,,
34:43.1,1.98812354,0,46.60158938,197935104,381.7197198,0,0,16.90832315,90.31236035,2701,2701,2701,2701,3484,,
34:44.1,0,0,46.5519471,197935104,0,0,0,10.51952284,104.0047298,2701,2701,2701,2701,3484,,
34:45.1,1.008688972,0,46.54135759,197935104,246.1201092,0,0,7.757293134,92.90641865,2701,2701,2701,2701,3484,,
34:46.1,0,0,46.54726203,197095424,41.70050857,0,0,10.06057228,97.5471882,2701,2701,2701,2701,3484,,
34:47.1,1.009725761,0,46.54928368,196923392,271.6162297,0,0,8.485756092,94.32714768,2701,2701,2701,2701,3484,,
34:48.1,0,0,46.60255207,196923392,83.43586209,0,0,8.054967521,80.25130082,2701,2701,2701,2701,3484,,
34:49.1,0,0,46.59241181,196661248,83.64456977,0,0,7.425644527,88.77154524,2701,2701,2701,2701,3484,,
34:50.1,0,0,46.59658343,196661248,84.82543699,0,0,10.45448711,88.47512258,2701,2701,2701,2701,3484,,
34:51.1,3.984716762,0.996179191,46.59741776,196866048,604.6807687,64.75164739,0,10.50039389,102.0946276,2701,2701,2701,2701,3484,,
34:52.1,0,0,46.60447742,196866048,0,0,0,10.5028278,99.18486814,2701,2701,2701,2701,3484,,
34:53.1,1.009872452,0,46.61047814,196866048,192.8856384,0,0,7.69388538,94.84595336,2701,2701,2701,2701,3484,,
34:54.1,0,0,46.6115371,196866048,0,0,0,7.886573812,87.30610296,2701,2701,2701,2701,3484,,
34:55.1,0.994949817,0,46.60611398,196866048,242.7677555,0,0,8.28050788,77.97939573,2701,2701,2701,2701,3484,,
34:56.1,0,0,46.60787888,196870144,0,0,0,16.28308101,80.10582055,2701,2701,2701,2701,3484,,
34:57.1,0.994989813,0,46.61195426,197160960,184.0731154,0,0,12.16851746,99.92576276,2701,2701,2701,2701,3484,,
34:58.1,0,0,46.61404005,197160960,0,0,0,5.539032843,91.36700619,2701,2701,2701,2701,3484,,
34:59.1,0,0,46.60136475,197713920,0,0,0,8.660744698,91.6809606,2701,2701,2701,2701,3484,,
35:00.1,0,0,46.59761029,197713920,0,0,0,5.999822801,83.97977111,2701,2701,2701,2701,3484,,
35:01.1,3.97884861,0.994712152,46.60146102,197718016,579.9171848,79.57697219,0,10.23905513,99.67677401,2701,2701,2701,2701,3484,,
35:02.1,0,0,46.61009306,196677632,84.84054394,0,0,11.62517763,95.91747633,2701,2701,2701,2701,3484,,
35:03.1,1.98818921,0,46.64628989,196939776,465.2362751,0,0,7.969562338,84.15444356,2701,2701,2701,2701,3484,,
35:04.1,0,0,46.63284443,196939776,125.3516687,0,0,11.00670724,74.60194238,2701,2701,2701,2701,3484,,
35:05.1,0,0,46.63239518,196935680,127.2640191,0,0,6.090900624,77.38955709,2701,2701,2701,2701,3484,,
35:06.1,0,0,46.62642657,197140480,125.2702144,0,0,11.46315212,94.9050062,2701,2701,2701,2701,3484,,
35:07.1,1.991399609,0.995699804,46.62093929,197431296,375.3788263,54.76348924,0,10.92779727,84.85725467,2701,2701,2701,2701,3484,,
35:08.1,0,0,46.61760199,197431296,84.79404339,0,0,10.09919295,84.61385001,2701,2701,2701,2701,3484,,
35:09.1,0,0,46.61731318,197431296,41.69422504,0,0,10.0320539,90.77708935,2701,2701,2701,2701,3484,,
35:10.1,0,0,46.62013705,197427200,42.38240228,0,0,6.969109859,82.89513119,2701,2701,2701,2701,3484,,
35:11.1,3.974337677,0,46.64304886,197427200,600.1249892,0,0,8.015912436,84.27813276,2701,2701,2701,2701,3484,,
35:12.1,0.997062393,0,46.62058629,197427200,144.574047,0,0,9.645710487,103.8581831,2701,2701,2701,2701,3484,,
35:13.1,1.991159311,0,46.63133625,197427200,382.3025878,0,0,14.44459046,90.13696538,2701,2701,2701,2701,3484,,
35:14.1,0,0,46.62161315,197427200,0,0,0,10.46764347,74.73505509,2701,2701,2701,2701,3484,,
35:15.1,0,0.99507617,46.62703626,197427200,0,54.72918935,0,7.104040782,76.26323847,2701,2701,2701,2701,3484,,
35:16.1,3.023940874,2.015960583,46.62049002,197427200,197.5641371,120.957635,0,15.3480819,105.7018673,2701,2701,2701,2701,3484,,
35:17.1,1.991209462,0,46.6256885,197431296,502.7803892,149.3407097,0,21.83140728,101.5587231,2701,2701,2701,2701,3484,,
35:18.1,0.995505186,0.995505186,46.62979596,197431296,163.2628504,69.68536299,0,19.50217792,94.27928823,2701,2701,2701,2701,3484,,
35:19.1,0,0,46.61343036,196939776,0,0,0,13.92292326,104.3761388,2701,2701,2701,2701,3484,,
35:20.1,0,0,46.62851238,196939776,0,0,0,15.61965907,89.87991253,2701,2701,2701,2701,3484,,
35:21.1,2.984612871,0,46.61917436,196939776,599.907187,41.78458019,0,8.281374784,87.89946465,2701,2701,2701,2701,3484,,
35:22.1,1.008172143,0,46.63261982,197152768,245.994003,0,0,11.39132185,98.56548169,2701,2701,2701,2701,3484,,
35:23.1,1.990115701,0,46.63348623,197414912,465.6870741,0,0,10.99144105,91.77845014,2701,2701,2701,2701,3484,,
35:24.1,0,0,46.62527133,197414912,83.60210383,0,0,15.2489701,76.85113995,2701,2701,2701,2701,3484,,
35:25.1,0,0,46.62190195,197414912,84.83876447,0,0,6.885197618,83.91759909,2701,2701,2701,2701,3484,,
35:26.1,0.995834211,0.995834211,46.61631841,197414912,149.3751316,54.77088159,0,9.757277198,96.31180772,2701,2701,2701,2701,3484,,
35:27.1,1.992359131,0.996179565,46.62206242,197709824,307.8194857,79.69436523,0,14.78050071,87.52534221,1100,1100,1100,1100,3484,,
35:28.1,0,1.010109713,46.619046,197709824,42.42460794,217.1735883,0,11.22369317,93.347169,2701,2701,2701,2701,3484,,
35:29.1,11.92474434,14.90593042,46.60120431,197713920,4302.845249,3597.297876,0,11.48713832,81.73747153,2701,2701,2701,2701,3486,,
35:30.1,6.967797718,5.972398044,46.60171774,197713920,2644.776934,1063.086852,0,7.465302506,86.24994288,2701,2701,2701,2701,3486,,
35:31.1,5.049701149,2.019880459,46.59735357,197713920,678.6798344,271.6739218,0,9.254328774,87.68910511,2701,2701,2701,2701,3486,,
35:32.1,0,0,46.60373937,197713920,0,0,0,15.90061533,99.32886633,2701,2701,2701,2701,3486,,
35:33.1,2.017984348,0,46.56921119,197713920,387.4529948,0,0,8.554403798,83.56465997,800,800,800,800,3486,,
35:34.1,0,0,46.56041869,197713920,41.77665515,0,0,9.478805815,92.18316147,2701,2701,2701,2701,3486,,
35:35.1,0,0,46.55842915,197222400,41.80584356,0,0,8.235177947,77.94259961,2701,2701,2701,2701,3486,,
35:36.1,0,0,46.55438588,197222400,84.82724824,0,0,1.365911372,94.32316056,2701,2701,2701,2701,3486,,
35:37.1,0.994449582,0,46.56850522,197718016,225.7400552,0,0,12.2281253,95.96906482,2701,2701,2701,2701,3486,,
35:38.1,0,0,46.56982088,197226496,41.79286939,0,0,6.709864394,94.8206287,2701,2701,2701,2701,3486,,
35:39.1,0,0,46.56292166,197226496,84.87805961,0,0,9.210761794,73.15679544,2701,2701,2701,2701,3486,,
35:40.1,0,0,46.56478284,197226496,83.55826869,0,0,9.467155447,82.15014491,2701,2701,2701,2701,3486,,
35:41.1,5.966374893,1.988791631,46.56407688,197226496,798.4998399,107.3947481,0,6.768951983,82.04183341,2701,2701,2701,2701,3486,,
35:42.1,2.019060477,1.009530239,48.45934032,197570560,253.3920899,65.61946552,0,7.333818552,86.51231072,2701,2701,2701,2701,3486,,
35:43.1,2.988192512,0,46.56269703,197439488,610.5873367,0,0,13.62633009,94.59804923,2701,2701,2701,2701,3486,,
35:44.1,0,0,46.56487912,197439488,83.68116088,0,0,9.326093683,100.1146036,2701,2701,2701,2701,3486,,
35:45.1,1.009243635,1.009243635,46.46312367,197439488,106.9798253,65.6008363,0,12.4752521,79.00134888,2701,2701,2701,2701,3486,,
35:46.1,0,0,46.46485649,197439488,101.5150474,41.80031363,0,15.63785726,104.0023455,2701,2701,2701,2701,3486,,
35:47.1,0.995310269,0,46.45891996,197730304,184.1323997,0,0,17.96629708,102.2037514,2701,2701,2701,2701,3486,,
35:48.1,0,0,46.51093684,197992448,0,0,0,20.30712554,98.42431429,2701,2701,2701,2701,3486,,
35:49.1,0,0,46.46938109,197992448,0,0,0,15.59526775,107.0115522,2701,2701,2701,2701,3486,,
35:50.1,0,0,46.458214,197992448,0,0,0,19.48349344,98.83611772,2701,2701,2701,2701,3486,,
35:51.1,2.988493733,0,46.45891996,197500928,499.0784533,0,0,7.78007065,92.15383173,2701,2701,2701,2701,3486,,
35:52.1,2.019744905,4.03948981,46.4611983,197500928,158.549975,1612.766306,0,4.531121504,91.99793214,2701,2701,2701,2701,3486,,
35:53.1,9.937148993,6.956004295,46.50214437,197705728,3103.371631,3659.851974,0,12.66722682,99.6154455,2701,2701,2701,2701,3486,,
35:54.1,0.995691943,0.995691943,46.505963,197705728,81.64673935,79.65535546,0,12.85696402,92.83595629,2701,2701,2701,2701,3486,,
35:55.1,0,0,46.50095705,197705728,0,0,0,7.44248232,94.92523626,2701,2701,2701,2701,3486,,
35:56.1,0,0,46.45587146,197705728,0,0,0,6.735191513,86.77885046,2701,2701,2701,2701,3486,,
35:57.1,1.006719724,0,46.45279088,197996544,228.5253772,0,0,7.99068414,81.26697391,2701,2701,2701,2701,3486,,
35:58.1,0,0,46.45484461,198000640,41.75970096,0,0,12.22357853,102.1993662,2701,2701,2701,2701,3486,,
35:59.1,0,0,46.46585126,198553600,84.81670523,0,0,10.86096507,100.6882083,2701,2701,2701,2701,3486,,
36:00.1,0,0,46.46867512,198553600,125.260951,0,0,10.29337408,84.83780521,2701,2701,2701,2701,3486,,
36:01.1,3.976884454,0.994221114,46.46235352,198553600,647.2379449,54.68216124,0,7.18115057,86.58351933,1100,1100,1100,1100,3486,,
36:02.1,0,0,46.45994682,198553600,84.83624098,0,0,6.496598389,83.14716976,2701,2701,2701,2701,3486,,
36:03.1,1.986714931,0,46.52942034,197775360,423.1702803,0,0,8.040554756,98.88455858,2701,2701,2701,2701,3486,,
36:04.1,0,0,46.53179495,197775360,119.4058205,0,0,8.649559602,82.11147469,800,800,800,800,3486,,
36:05.1,0,0,46.52948453,197779456,0,0,0,9.747649334,81.27041824,2701,2701,2701,2701,3486,,
36:06.1,0,0,46.52925989,197779456,0,0,0,6.019653394,91.26289803,2701,2701,2701,2701,3486,,
36:07.1,1.009559485,0,46.52553754,197779456,229.1700032,0,0,9.299016868,93.97563609,2701,2701,2701,2701,3486,,
36:08.1,0.995042897,0.995042897,46.52871437,196939776,105.474547,64.67778828,0,10.98486119,104.4233415,2701,2701,2701,2701,3486,,
36:09.1,0.996897635,0.996897635,46.53692926,196739072,105.6711493,64.79834628,0,7.712694984,98.70385289,2701,2701,2701,2701,3486,,
36:10.1,0,0,46.52707783,196743168,41.87293175,0,0,7.704746493,72.75688829,1100,1100,1100,1100,3486,,
36:11.1,2.993834722,0,46.52486365,196743168,541.8840847,0,0,7.61063072,95.83250443,2701,2701,2701,2701,3486,,
36:12.1,0,0,46.52903526,196743168,42.49741618,0,0,11.46090518,93.81535985,2701,2701,2701,2701,3486,,
36:13.1,1.988921569,0,46.53821284,196947968,423.6402942,0,0,15.70803342,89.8753968,2701,2701,2701,2701,3486,,
36:14.1,1.990477661,0.995238831,46.54042701,196947968,168.1953624,54.73813569,0,15.24884358,86.64884139,2701,2701,2701,2701,3486,,
36:15.1,2.020184754,1.010092377,46.5343942,196947968,213.1294915,55.55508072,0,3.72644928,96.84228209,2701,2701,2701,2701,3486,,
36:16.1,0.994949817,0.994949817,46.53157034,196947968,95.51518248,54.72223996,0,8.280161115,87.41405587,2701,2701,2701,2701,3486,,
36:17.1,0.995129637,0,46.52640395,197238784,267.6898722,0,0,7.092031944,90.4519133,2701,2701,2701,2701,3486,,
36:18.1,0,0,46.52842557,197238784,84.87239291,0,0,8.81349701,74.84787938,2701,2701,2701,2701,3486,,
36:19.1,0,0,46.53275764,197238784,143.009897,41.71121995,0,10.78202488,98.03025269,2701,2701,2701,2701,3486,,
36:20.1,0,0,46.53554942,197238784,83.66168149,0,0,11.30170407,86.64252381,2701,2701,2701,2701,3486,,
36:21.1,3.027159893,0,46.5277196,197234688,547.9159406,0,0,8.951133258,80.7553639,2701,2701,2701,2701,3486,,
36:22.1,0.994805561,0.994805561,46.52733452,197234688,123.3558895,79.58444485,0,10.23421637,102.07691,2701,2701,2701,2701,3486,,
36:23.1,1.990931793,0,46.52220023,197234688,382.2589043,0,0,15.6174667,105.096574,2701,2701,2701,2701,3486,,
36:24.1,0,0,46.53400913,197009408,0,0,0,21.50951546,106.0797477,2701,2701,2701,2701,3486,,
36:25.1,0,0,46.53275764,197009408,0,0,0,14.73363159,91.21297895,2701,2701,2701,2701,3486,,
36:26.1,0,0,46.53201959,197009408,0,0,0,10.37489426,90.88659314,2701,2701,2701,2701,3486,,
36:27.1,0.995009999,0,46.71987087,197586944,184.0768498,0,0,29.26087936,95.69153446,2701,2701,2701,2701,3486,,
36:28.1,0,0,46.82720987,197632000,0,0,0,36.6700736,103.3183664,2701,2701,2701,2701,3486,,
36:29.1,4.043901394,4.043901394,46.82522033,197873664,296.2157771,218.3706753,0,54.58714803,108.2700888,2701,2701,2701,2701,3486,,
36:30.1,0.994523148,0,46.73046035,197873664,53.70424998,0,0,33.17302485,103.3112405,2701,2701,2701,2701,3486,,
36:31.1,2.978102001,0,46.71756042,197873664,539.0364622,0,0,9.658920703,79.69656546,2701,2701,2701,2701,3486,,
36:32.1,0,0,46.64648244,197873664,0,0,0,9.250204037,77.03945848,2701,2701,2701,2701,3486,,
36:33.1,1.989318956,0,46.64218245,197873664,423.7249376,0,0,6.74899545,84.70903748,2701,2701,2701,2701,3486,,
