"(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600)","\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec","\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec","\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use","\\DESKTOP-0I0PA3Q\Memory\Cache Bytes","\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec","\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec","\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections","\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time","\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency","\\DESKTOP-0I0PA3Q\TCPv4\Connections Active"
"07/05/2018 11:14:04.261","7.0545410612393997","6.046749481062343","49.269918270704785","142155776","957.40200116820427","536.14512065419444","0","25.202142548251327","29.708506174605446","400","400","400","400","11031"
"07/05/2018 11:14:05.255","3.0194946152951614","2.0129964101967741","49.258847429710173","142168064","690.45776869749352","108.70180615062581","0","19.02355196374711","30.293425186418865","400","400","400","400","11031"
"07/05/2018 11:14:06.264","0","0","49.251723580353826","142163968","0","0","0","21.060475674838209","30.845135630787233","400","400","400","400","11031"
"07/05/2018 11:14:07.258","0","0","49.250472092360837","142159872","0","0","0","15.961248000411777","29.416894892672094","400","400","400","400","11031"
"07/05/2018 11:14:08.267","0","0","49.241615424221756","142159872","0","0","0","19.061663848949053","29.236536918781887","400","400","400","400","11031"
"07/05/2018 11:14:09.261","0","0","49.24347662582143","142159872","0","0","0","21.734819895495228","29.697431859400918","400","400","400","400","11031"
"07/05/2018 11:14:10.256","0","0","49.444901698605364","142176256","0","0","0","37.605420617098694","55.11476495515916","400","400","400","400","11031"
"07/05/2018 11:14:11.264","0","0.99184820058961687","49.485334346416714","143020032","0","65.461981238914717","0","41.857286287354476","53.337580654317016","2701","2701","2701","1500","11032"
"07/05/2018 11:14:12.257","13.086142682250561","13.086142682250561","49.475547077477806","142471168","1033.8052718977942","3827.1934213782024","0","30.021651332528656","29.818410892483023","400","400","400","400","11033"
"07/05/2018 11:14:13.267","4.9515064992658111","4.9515064992658111","49.438868893645434","142471168","556.54933051747707","461.48040573157357","0","20.709535615106656","29.648214132252711","400","400","400","400","11034"
"07/05/2018 11:14:14.260","3.0211042837479183","2.014069522498612","49.435627867801962","142475264","690.82584621702392","108.75975421492505","0","28.399230631950967","80.586517527937659","2701","2701","2701","2701","11034"
"07/05/2018 11:14:15.272","0","0","49.557631730464671","142491648","0","0","0","40.152888337821189","72.433149978166185","1100","1100","1100","1100","11034"
"07/05/2018 11:14:16.268","0","0","49.5524011667707","142491648","0","0","0","33.300854040347382","32.759693432224154","400","400","400","400","11034"
"07/05/2018 11:14:17.260","0","0","49.509690177978413","142491648","0","0","0","22.848152467065418","31.209765822561486","1500","1500","1500","1500","11034"
"07/05/2018 11:14:18.268","0","0","49.449073325248683","142491648","0","0","0","21.705364206428644","29.915657753208095","400","400","400","400","11034"
"07/05/2018 11:14:19.263","0","0","49.460625497033035","142491648","0","0","0","24.636764276459676","33.916773576412332","1500","1500","1500","1500","11034"
"07/05/2018 11:14:20.258","12.054157301495671","14.063183518411616","49.473974702291649","142753792","965.33709722811159","2820.6728085499867","0","24.274187262498724","37.014073070291531","400","400","400","400","11036"
"07/05/2018 11:14:21.269","8.9035031722226474","6.9249469117287257","49.501571559696821","142974976","1288.040125581543","567.84564676175546","0","23.107782017453836","34.830665555423266","400","400","400","400","11037"
"07/05/2018 11:14:22.259","0","0","49.517552077192242","142970880","0","0","0","36.921118799333364","51.797436074458261","400","400","400","400","11037"
"07/05/2018 11:14:23.269","0","0","49.51036405971049","142970880","0","0","0","19.808011783533896","30.321831137983157","400","400","400","400","11037"
"07/05/2018 11:14:24.264","0","4.0191317055626419","49.464540404608599","142819328","0","0","0","25.835668251316868","30.003598431981747","400","400","400","400","11037"
"07/05/2018 11:14:25.260","0","0","49.473236629151096","142331904","42.174002488707167","42.174002488707167","0","21.954141172834905","30.055713611541833","400","400","400","400","11037"
"07/05/2018 11:14:26.267","0","0","49.463898630222282","142340096","0","0","0","25.160904200404698","29.025746116841777","400","400","400","400","11037"
"07/05/2018 11:14:27.273","0","0.99373205070191273","49.471824697561523","142340096","0","65.586315346326245","0","21.197677614824883","30.816886359253409","400","400","400","400","11038"
"07/05/2018 11:14:28.260","12.165427780374342","12.165427780374342","49.457063583996394","142340096","973.23422242994741","2722.0144658587592","0","26.735756380188892","35.762176833510097","400","400","400","400","11039"
"07/05/2018 11:14:29.253","9.0580122433050008","7.0451206336816679","49.448367359453897","142344192","1310.3924378647903","577.6998919618967","0","23.711323497108673","32.051570577584172","400","400","400","400","11040"
"07/05/2018 11:14:30.264","0","0","49.423080927092364","142336000","0","0","0","25.758216486664985","33.248694829319696","500","500","500","500","11040"
"07/05/2018 11:14:31.255","0","0","49.413133214556879","142307328","0","0","0","23.545491599020973","29.823739638694505","400","400","400","400","11040"
"07/05/2018 11:14:32.263","0","0","49.39975194851862","142602240","0","0","0","19.386883923561903","29.968337378499843","400","400","400","400","11040"
"07/05/2018 11:14:33.269","0","0.9940972168786717","49.376872193388841","142606336","0","213.73090162891441","0","19.626136360699554","29.183121635410437","400","400","400","400","11040"
"07/05/2018 11:14:34.259","0","1.0099702703279874","49.380883376435577","142614528","0","217.14360812051729","0","16.745138459313125","31.435316220613007","400","400","400","400","11040"
"07/05/2018 11:14:35.270","0","1.9772408793673286","49.38345052054698","142618624","0","277.80234355110969","0","23.15167580826586","32.497120764750981","400","400","400","400","11041"
"07/05/2018 11:14:36.264","12.071954737707751","13.077950965850064","49.390670645374499","142622720","966.76237524476244","2913.3650767001373","0","26.507971433771495","34.210548368211406","400","400","400","400","11042"
"07/05/2018 11:14:37.256","4.0338095141995618","6.0507142712993431","49.376326694473697","142622720","782.55904575471504","350.94142773536186","0","18.465212124194398","29.680923866552607","400","400","400","400","11043"
"07/05/2018 11:14:38.263","0.99288600170127128","1.9857720034025426","49.368689406981851","142622720","331.6239245682246","119.14632020415254","0","17.78513628730035","29.261024562869718","400","400","400","400","11043"
"07/05/2018 11:14:39.256","1.0073840978490911","1.0073840978490911","49.366635677722897","142622720","54.398741283850917","54.398741283850917","0","16.936839173152407","28.693490339054616","400","400","400","400","11043"
"07/05/2018 11:14:40.265","4.955953995147417","4.955953995147417","49.355949915329916","142622720","798.89978401776364","461.89491234773931","0","26.058008235072705","29.812078559170725","400","400","400","400","11043"
"07/05/2018 11:14:41.257","0","0","49.366699869131367","142622720","0","0","0","20.085033675959973","29.977700478665042","400","400","400","400","11043"
"07/05/2018 11:14:42.266","0","0","49.368881934641138","142622720","0","0","0","24.141452152316933","30.335276836158194","400","400","400","400","11043"
"07/05/2018 11:14:43.256","0","0","49.363170040157428","142622720","0","0","0","18.274445364080282","29.89168210664976","400","400","400","400","11043"
"07/05/2018 11:14:44.261","0","0","49.36647523412632","142307328","0","0","0","24.258415515614239","28.639921872007967","400","400","400","400","11043"
"07/05/2018 11:14:45.260","0","0","49.359030497576818","142315520","0","0","0","22.628636160245598","29.875537512014976","500","500","500","500","11043"
"07/05/2018 11:14:46.258","0","1.0029602851447235","49.360346176978283","142319616","0","66.195378819551749","0","28.309447972368528","32.389959119020723","1500","1500","1500","1500","11044"
"07/05/2018 11:14:47.269","11.862639356084188","11.862639356084188","49.373214004881035","142319616","949.99970176640875","2655.2541092035108","0","24.311011478726318","36.245061896483108","600","600","600","600","11045"
"07/05/2018 11:14:48.260","10.090206205205495","8.0721649641643971","49.37860503545464","142319616","1650.7577351716193","645.77319713315171","0","21.543538107324579","29.880592131175355","400","400","400","400","11046"
"07/05/2018 11:14:49.276","0","0","49.373887886613119","142319616","0","0","0","28.481354187748011","30.166902853515026","400","400","400","400","11046"
"07/05/2018 11:14:50.270","0","1.0068261176170934","49.373085645347153","142319616","0","259.7611383452101","0","23.374237294614652","29.652697004329394","1400","1400","1400","1400","11046"
"07/05/2018 11:14:51.260","0","0","49.347189522662013","142876672","0","0","0","31.719585452252051","30.815095696426596","600","600","600","600","11046"
"07/05/2018 11:14:52.261","0","0","49.341605964429121","143167488","0","0","0","26.294386100861754","29.270410784828311","400","400","400","400","11046"
"07/05/2018 11:14:53.259","0","0","49.335605243531894","143171584","0","0","0","27.126075587780697","30.140498643166271","1300","1300","1300","1300","11046"
"07/05/2018 11:14:54.254","10.050502194765881","9.0454519752892928","49.186325410657176","143171584","814.09067777603639","1674.4136656479957","0","44.279812654603901","46.014967255359949","400","400","400","400","11048"
"07/05/2018 11:14:55.261","1.9858501742578298","3.9717003485156597","49.19813430150927","143433728","149.93168815646615","1077.3237195348727","0","42.202952058834633","48.696320722243087","1500","1500","1500","1500","11048"
"07/05/2018 11:14:56.271","6.929362620489572","5.9394536747053479","49.199578340444617","143433728","940.4134984950133","526.63155915720745","0","28.470539746095113","49.005704979423065","1500","1500","1500","1500","11049"
"07/05/2018 11:14:57.271","2.9997089135869772","1.9998059423913184","49.115247430539519","143433728","685.93343824022213","107.98952088913119","0","33.206726836750811","41.791908142909818","1500","1500","1500","1500","11049"
"07/05/2018 11:14:58.269","0","0","49.100133322435461","143433728","0","0","0","25.584764010894368","36.68819549965648","400","400","400","400","11049"
"07/05/2018 11:14:59.257","0","0","49.09195053602847","143458304","0","0","0","24.088730759529696","35.01545804750203","400","400","400","400","11049"
"07/05/2018 11:15:00.265","0","0","49.164568807269575","142581760","0","0","0","27.957830250725834","29.367078646234781","400","400","400","400","11049"
"07/05/2018 11:15:01.260","0","0","49.145989061600062","142581760","0","0","0","23.447480250799067","30.945146400449588","400","400","400","400","11049"
"07/05/2018 11:15:02.268","0","0","49.155904666789787","142880768","0","0","0","24.381376099902674","32.422758807588075","400","400","400","400","11049"
"07/05/2018 11:15:03.263","12.059797162306204","13.064780259165055","49.173970997606865","142585856","965.78875608135513","2756.6686346838264","0","28.154476924604598","34.624980832298689","400","400","400","400","11051"
"07/05/2018 11:15:04.254","7.0633784652359131","6.0543243987736401","49.172109819290256","142581760","958.60136313915962","536.8167633579294","0","20.783813735148161","28.013689853141752","400","400","400","400","11052"
"07/05/2018 11:15:05.266","2.9650079841116366","2.9650079841116366","49.354858894216562","142589952","677.99849236686089","161.09876713673225","0","28.949238568142544","45.053092301397086","1400","1400","1400","1400","11052"
"07/05/2018 11:15:06.258","1.0073756680169643","0","49.424557026807349","142581760","66.486794089119641","0","0","37.025442628011909","54.665684588155266","1500","1500","1500","1500","11052"
"07/05/2018 11:15:07.254","0","0","49.390478094432147","142581760","0","0","0","35.259509912600052","41.156896749595134","1000","1000","1000","1000","11052"
"07/05/2018 11:15:08.264","0","0","49.479076906451738","142581760","0","0","0","34.264540918649736","45.645244171609875","400","400","400","400","11052"
"07/05/2018 11:15:09.255","0","0","49.470027687370319","142581760","0","0","0","28.306816120263136","56.200618508366993","700","700","700","700","11052"
"07/05/2018 11:15:10.264","0","0","49.456806864928645","142589952","0","0","0","31.049294257143135","36.390002155717809","400","400","400","400","11052"
"07/05/2018 11:15:11.259","12.053709266338977","13.058185038533892","49.468647863126506","142594048","965.30121707931301","2769.3397039413799","0","36.828915653937223","36.864382554534203","1500","1500","1500","1500","11054"
"07/05/2018 11:15:12.269","6.9329671718682686","5.942543290172801","49.465856084010063","143020032","940.90268761069353","526.90550506198838","0","26.486865818441686","32.409554614373015","400","400","400","400","11055"
"07/05/2018 11:15:13.265","3.0125383992981014","2.0083589328654008","49.456806864928645","143081472","688.8671139728325","108.45138237473165","0","24.666256449321789","33.916216873082256","1500","1500","1500","1500","11055"
"07/05/2018 11:15:14.258","0","0","49.481162719773394","143224832","0","0","0","21.336865496864043","32.258102430879951","400","400","400","400","11055"
"07/05/2018 11:15:15.266","0","0","49.349371588171778","143228928","0","0","0","19.032784332704889","29.230691726891646","400","400","400","400","11055"
"07/05/2018 11:15:16.262","0","0","49.19547088192671","142790656","0","0","0","19.991152464759466","28.69601482854495","400","400","400","400","11055"
"07/05/2018 11:15:17.257","0","0","49.193545535484688","142794752","0","0","0","25.421573163050759","29.978842125309466","400","400","400","400","11055"
"07/05/2018 11:15:18.265","0","0","49.199514149036148","142798848","0","0","0","19.788862351136814","30.491908315139632","400","400","400","400","11055"
"07/05/2018 11:15:19.258","13.0957292681359","13.0957292681359","49.382552027092906","142798848","1022.4742467044568","2771.2577858955278","0","40.568059945840126","43.282897993183184","400","400","400","400","11057"
"07/05/2018 11:15:20.267","0","0","49.443906929680125","142798848","0","0","0","36.55279827290898","52.570117204974501","400","400","400","400","11057"
"07/05/2018 11:15:21.257","9.0926173313842948","7.0720357021877849","49.4339913244904","142807040","1315.398640606928","579.90692757939837","0","30.135087437960596","36.401313188515743","400","400","400","400","11058"
"07/05/2018 11:15:22.266","0","0","49.418171250591556","143097856","0","0","0","33.774378961950013","94.645388650333629","1500","2701","1500","1500","11058"
"07/05/2018 11:15:23.256","0","0","49.408865312442387","143097856","0","0","0","35.283455183117141","99.173359748697081","2701","1500","1500","2701","11058"
"07/05/2018 11:15:24.261","0","3.9775653408696248","49.422439129422983","143097856","0","0","0","30.070336933424279","97.586798117939992","1400","1400","1400","1400","11058"
"07/05/2018 11:15:25.270","0","0","49.567675695188271","143097856","0","0","0","27.972335428713613","55.763197193326995","1500","1500","1500","1500","11058"
"07/05/2018 11:15:26.261","0","0","49.565172742485345","143097856","0","0","0","30.662244649218028","39.337650313757123","400","400","400","400","11058"
"07/05/2018 11:15:27.274","0","0.98726351371501153","49.549416836711906","143101952","0","65.159391905190759","0","30.579874882349856","42.077406361975974","1500","1500","1500","1500","11059"
"07/05/2018 11:15:28.268","0","0","49.54405791348406","143101952","42.272057113410526","42.272057113410526","0","16.259574683081588","32.058212238127865","400","400","400","400","11059"
"07/05/2018 11:15:29.261","0","0","49.543608666757031","143126528","0","0","0","22.904733158491752","37.826406294884002","400","400","400","400","11059"
"07/05/2018 11:15:30.255","12.065941600635087","13.071436734021345","49.606696411410041","143126528","1008.5116187864161","2800.3039464807266","0","17.916085821478902","30.837324421770052","400","400","400","400","11060"
"07/05/2018 11:15:31.266","5.9370481778038142","4.9475401481698453","49.396190012198915","143126528","609.53694625452499","461.11074180942961","0","18.061934837606543","30.307320378986329","400","400","400","400","11061"
"07/05/2018 11:15:32.262","3.0107370378734943","2.0071580252489962","49.263404134955117","143126528","688.45520266040569","108.38653336344579","0","20.821907856242838","29.344526284155794","400","400","400","400","11061"
"07/05/2018 11:15:33.259","0","0","49.26593919500381","142819328","0","0","0","24.349062689809365","30.203697851729704","400","400","400","400","11061"
"07/05/2018 11:15:34.267","0","0","49.269629467574326","142819328","0","0","0","20.179353737329752","30.175301701472964","400","400","400","400","11061"
"07/05/2018 11:15:35.262","0","0","49.266356357668144","142295040","0","0","0","21.430421899274855","31.029487661776255","400","400","400","400","11061"
"07/05/2018 11:15:36.257","0","0","49.264816066544689","142032896","0","0","0","21.971149116766675","28.861028098747553","400","400","400","400","11061"
"07/05/2018 11:15:37.269","0","0","49.261029518503001","142041088","0","0","0","21.168226781464526","29.506083626354211","400","400","400","400","11061"
"07/05/2018 11:15:38.260","13.119687304708339","13.119687304708339","49.269180220847289","142045184","1024.3448164829972","2774.3092615879405","0","29.055805800427592","34.630781575836785","400","400","400","400","11063"
"07/05/2018 11:15:39.272","5.9291176495828708","4.9409313746523917","49.270527961028399","142045184","608.72274535717474","460.49480411760294","0","18.564137282200843","29.528845448992058","400","400","400","400","11064"
"07/05/2018 11:15:40.269","3.0079707036699537","2.0053138024466359","49.265393672805601","142049280","687.82263423919608","108.28694533211834","0","18.526387523196163","28.796787158892045","400","400","400","400","11064"
"07/05/2018 11:15:41.265","0","0","49.269469023977749","142049280","0","0","0","22.302532278196484","29.040049431145022","400","400","400","400","11064"
"07/05/2018 11:15:42.258","0","0","49.265522032339483","142340096","0","0","0","19.778634836976593","31.103677992936305","400","400","400","400","11064"
"07/05/2018 11:15:43.267","0","0","49.264880234670102","142340096","0","0","0","21.389813561595396","29.541302784657649","400","400","400","400","11064"
"07/05/2018 11:15:44.261","0","0","49.262184731024824","142340096","0","0","0","23.015083764616449","28.842204493258848","400","400","400","400","11064"
"07/05/2018 11:15:45.270","0","0","49.26568247593606","142344192","0","0","0","26.817827085662984","29.126132151715296","400","400","400","400","11064"
"07/05/2018 11:15:46.261","12.110462129860945","13.119667307349356","49.27190780855527","142344192","969.84617556636397","2791.4615209329477","0","27.852216703027675","36.96116134318892","400","400","400","400","11066"
"07/05/2018 11:15:47.255","7.041374480179301","6.0354638401536871","49.275405553466499","142344192","955.61510802433372","535.14446049362687","0","19.066945157675065","30.098386282196195","400","400","400","400","11067"
"07/05/2018 11:15:48.262","2.980273603876411","1.9868490692509408","49.268121260513581","142344192","681.48923075307266","107.2898497395508","0","23.160608398593318","29.469929479691007","400","400","400","400","11067"
"07/05/2018 11:15:49.255","0","0","49.268121260513581","142041088","0","0","0","26.876343588215878","30.985748935231928","400","400","400","400","11067"
"07/05/2018 11:15:50.266","0","0","49.261414573821568","142041088","0","0","0","18.411852957002985","32.016577066520313","400","400","400","400","11067"
"07/05/2018 11:15:51.258","1.0074684039306028","1.0074684039306028","49.268827226308368","142598144","66.492914659419782","55.410762216183151","0","17.777706607624978","29.698238686548553","400","400","400","400","11067"
"07/05/2018 11:15:52.256","0","0","49.259842198635418","142041088","0","0","0","23.664494844699611","29.112927003153811","400","400","400","400","11067"
"07/05/2018 11:15:53.266","0","0","49.251017614559039","142041088","0","0","0","25.750028660488933","32.060355105292849","1300","1300","1300","1300","11067"
"07/05/2018 11:15:54.260","14.093277920356135","13.086615211759268","49.258269823449261","142045184","1076.1224354900505","2767.3157859327866","0","24.894104927676874","35.123775816451449","1200","1200","1200","1200","11069"
"07/05/2018 11:15:55.269","5.9447108253309953","4.9539256877758291","49.261960096019777","142041088","610.32364473398218","461.70587410070726","0","18.358821929417747","29.50578991687085","400","400","400","400","11070"
"07/05/2018 11:15:56.262","3.0202556070124862","2.0135037380083243","49.253584781953499","142041088","690.63178213685512","108.72920185244951","0","24.889590994648003","30.446403923888397","400","400","400","400","11070"
"07/05/2018 11:15:57.254","0","0","49.236513220061667","142041088","0","0","0","26.68502225647218","29.969695544968239","400","400","400","400","11070"
"07/05/2018 11:15:58.265","0","0","49.244728113814432","142041088","0","0","0","15.79719519931907","29.458307811126794","400","400","400","400","11070"
"07/05/2018 11:15:59.260","0","0","49.241711699692928","142794752","0","0","0","25.379725766376293","42.152786396246341","400","400","400","400","11070"
"07/05/2018 11:16:00.267","0","0","49.091405013830261","142794752","0","0","0","29.072950569018762","38.042707075310467","400","400","400","400","11070"
"07/05/2018 11:16:01.260","0","0","49.086848308585317","142802944","0","0","0","30.341026681847637","44.635923757708319","1500","1500","1500","1500","11070"
"07/05/2018 11:16:02.262","11.980742625055697","12.979137843810339","49.092335591347037","143097856","959.45780522321047","2750.5788276690373","0","27.451484545450011","51.077283273570977","400","400","400","400","11072"
"07/05/2018 11:16:03.269","6.9489593664515912","5.9562508855299354","49.088709486901926","143101952","943.07305687557312","528.12091185032091","0","31.764157076429111","36.346233247515698","400","400","400","400","11073"
"07/05/2018 11:16:04.261","3.0243161117364199","2.0162107411576131","49.085436376995737","143101952","691.56028421706128","108.87538002251111","0","27.14599376020681","43.61074363911144","400","400","400","400","11073"
"07/05/2018 11:16:05.268","0","0","49.137645808313422","142045184","0","0","0","22.440232318929343","29.848788366492027","400","400","400","400","11073"
"07/05/2018 11:16:06.259","0","0","49.126093636529077","142045184","0","0","0","20.723596061968287","30.297679928533512","400","400","400","400","11073"
"07/05/2018 11:16:07.269","0","0","49.125130951666534","142045184","0","0","0","26.935091422023827","29.641208979731882","400","400","400","400","11073"
"07/05/2018 11:16:08.265","0","0","49.120863072835107","142045184","0","0","0","23.52908283132016","29.588140021222859","1300","1300","1300","1300","11073"
"07/05/2018 11:16:09.260","0","0","49.128339893447318","142057472","0","0","0","28.563203358849531","31.566421059395548","400","400","400","400","11073"
"07/05/2018 11:16:10.254","12.078345675953212","13.084874482282645","49.163028516146127","142323712","967.27418288258639","2779.0260342755682","0","24.899402008658235","37.564677451121298","400","400","400","400","11075"
"07/05/2018 11:16:11.261","0","0","49.166847148250518","142323712","0","0","0","21.664308012590293","32.221318361925093","400","400","400","400","11075"
"07/05/2018 11:16:12.271","8.9107025766902357","6.9305464485368509","49.168515798907848","142614528","1289.0816394278543","568.30480878002174","0","23.399170802059142","30.012406168721526","400","400","400","400","11076"
"07/05/2018 11:16:13.268","0","0","49.155423336000048","142614528","0","0","0","26.339714466403642","29.744558442274808","400","400","400","400","11076"
"07/05/2018 11:16:14.259","0","0","49.153818876751195","142614528","0","0","0","20.778116912272914","30.937656086230767","400","400","400","400","11076"
"07/05/2018 11:16:15.268","0","0","49.150802462629692","142614528","0","0","0","26.420822286439581","30.002757692083613","400","400","400","400","11076"
"07/05/2018 11:16:16.258","0","0","49.149358446977423","142614528","0","0","0","27.818505563026598","29.989304543046693","400","400","400","400","11076"
"07/05/2018 11:16:17.268","0","0","49.150866654038168","142614528","0","0","0","23.04349862029591","32.93742391039688","600","600","600","600","11076"
"07/05/2018 11:16:18.260","12.093066403760343","13.100821937407037","49.157444957913235","142618624","968.45306783447404","2778.3820062639388","0","29.5292089140735","34.381848324984269","400","400","400","400","11078"
"07/05/2018 11:16:19.257","0","0","49.159980017961928","142618624","0","0","0","18.119470047238405","30.117070209129366","1200","1200","1200","1200","11078"
"07/05/2018 11:16:20.268","8.9064673980870275","6.9272524207343542","49.149583058699406","142618624","1288.4689502565898","568.03469850021702","0","19.197222084483776","28.68267572888973","400","400","400","400","11079"
"07/05/2018 11:16:21.261","0","0","49.118007102310195","142618624","0","0","0","21.337198156355374","31.794679458156409","1500","1500","1500","1500","11079"
"07/05/2018 11:16:22.256","7.034398536894467","11.054054843691306","49.102989269677316","142610432","3417.712774854012","1884.2138938110181","0","18.731312126657119","29.770916075080876","400","400","400","400","11081"
"07/05/2018 11:16:23.266","4.9500942379881145","2.9700565427928685","49.101737781684321","142319616","848.44615239116274","198.00376951952458","0","20.333199909748501","31.272544827887092","1400","1400","1400","1400","11081"
"07/05/2018 11:16:24.261","0","4.0216140948680188","49.101448978553861","142319616","0","0","0","19.104697157642537","29.205058861980351","1400","1400","1400","1400","11081"
"07/05/2018 11:16:25.256","0","0","49.127858562657579","142331904","0","0","0","23.064539970414579","29.415988540061633","400","400","400","400","11081"
"07/05/2018 11:16:26.265","12.885215158190352","12.885215158190352","49.136618955325481","142327808","1006.0379527356313","2732.6567839331383","0","24.515743831566351","38.149866372778618","1500","1500","1500","1500","11083"
"07/05/2018 11:16:27.260","0","0","49.13437269840724","142323712","0","0","0","18.779980625971561","30.593407826103213","400","400","400","400","11083"
"07/05/2018 11:16:28.255","10.051944108655263","8.0415552869242113","49.121922009885758","142331904","1644.498056176001","643.32442295393685","0","21.075541303954481","29.687902104494142","400","400","400","400","11084"
"07/05/2018 11:16:29.264","0","0","49.124007823207414","142323712","0","0","0","23.332624916461985","29.923672975426094","400","400","400","400","11084"
"07/05/2018 11:16:30.257","0","0","49.172815785085042","142323712","42.293900047794004","42.293900047794004","0","20.172243488093212","30.36731554120205","400","400","400","400","11084"
"07/05/2018 11:16:31.265","0","0","49.171275493961595","142323712","0","0","0","24.796568049051913","29.89937288348175","400","400","400","400","11084"
"07/05/2018 11:16:32.262","0","0","49.167874024521531","142614528","0","0","0","22.803693916205436","29.663680958317524","400","400","400","400","11084"
"07/05/2018 11:16:33.261","0","1.0011608962073357","49.170344893161754","142626816","0","215.24959268457721","0","26.093827691424909","30.574702134184431","400","400","400","400","11084"
"07/05/2018 11:16:34.254","0","2.0120245550713305","49.184079153738935","142630912","0","282.68944998752193","0","23.762230613134516","37.467655029832997","400","400","400","400","11085"
"07/05/2018 11:16:35.267","11.860208974506811","12.84855972238238","49.194026866274427","142630912","949.80506870842055","2869.1822210827731","0","20.462538232345118","29.791651420904987","400","400","400","400","11086"
