"(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600)","\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec","\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec","\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use","\\DESKTOP-0I0PA3Q\Memory\Cache Bytes","\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec","\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec","\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections","\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time","\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency","\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency","\\DESKTOP-0I0PA3Q\TCPv4\Connections Active"
"07/05/2018 11:27:05.164","1.0062121735958878","1.0062121735958878","47.406872582483771","142295040","108.67091474835587","97.602580838801103","0","21.408457023428173","29.160420074138159","400","400","400","400","12450"
"07/05/2018 11:27:06.173","9.91527000572429","9.91527000572429","47.420671011186357","142303232","1250.3155477218331","819.99282947339884","0","17.860599531082588","30.343544566745621","400","400","400","400","12452"
"07/05/2018 11:27:07.164","0","0","47.431260498108166","142290944","0","0","0","21.179726366276931","35.370686382722752","400","400","400","400","12452"
"07/05/2018 11:27:08.174","0","0","47.390057739659689","142290944","0","0","0","22.666339877303532","31.291315199191231","400","400","400","400","12452"
"07/05/2018 11:27:09.170","0","0","47.386527910685757","142290944","0","0","0","17.643292764346143","33.046911929554447","400","400","400","400","12452"
"07/05/2018 11:27:10.165","0","0","47.383928659228594","142028800","0","0","0","19.084206423649373","32.480643040029101","1500","1500","1600","1500","12452"
"07/05/2018 11:27:11.175","0","0","47.413001639631808","142041088","0","0","0","23.785895308957627","38.13740758593066","1500","1500","1600","1500","12452"
"07/05/2018 11:27:12.166","10.083049477523835","10.083049477523835","47.412712836501356","142041088","1271.4725391157556","833.86819179122119","0","20.829601216864081","34.558120900970415","400","400","400","400","12454"
"07/05/2018 11:27:13.159","0","0","47.430907526852309","142045184","0","0","0","22.457758327340304","36.813623052594586","400","400","400","400","12454"
"07/05/2018 11:27:14.167","0","0","47.41755834487676","142336000","0","0","0","17.457918261601957","31.27904388548134","400","400","400","400","12454"
"07/05/2018 11:27:15.177","0","0","47.412584476967481","142336000","0","0","0","15.723662385762726","31.733407602457632","400","400","400","400","12454"
"07/05/2018 11:27:16.177","0","0","47.410274051923835","142336000","0","0","0","16.459306694318443","31.776925625072014","400","400","400","400","12454"
"07/05/2018 11:27:17.170","7.0548068280498315","8.0626363749140939","47.413515077767315","142331904","579.50198944695046","724.62944419540418","0","20.848873520609622","32.089056619466447","400","400","400","400","12456"
"07/05/2018 11:27:18.163","3.019415439093323","2.0129436260622153","47.701741952379642","142561280","690.43966373933984","108.69895580735962","0","40.250117285875042","55.718130767579943","400","400","400","400","12456"
"07/05/2018 11:27:19.176","0","0","47.681044309325756","142561280","0","0","0","17.440595499287181","30.634275763811935","400","400","400","400","12456"
"07/05/2018 11:27:20.174","0","0","47.638140792874182","142561280","0","0","0","17.381754692729146","30.169895530282993","400","400","400","400","12456"
"07/05/2018 11:27:21.168","0","0","47.638525871475821","142561280","0","0","0","21.826142206255128","30.907631021174652","400","400","400","400","12456"
"07/05/2018 11:27:22.160","0","0","47.642055700449752","142561280","0","0","0","17.683080654037443","34.843435739961869","1300","1300","1300","1300","12456"
"07/05/2018 11:27:23.173","9.871420808084272","9.871420808084272","47.712042659454056","142069760","1244.7861638994268","816.36650082856931","0","27.509508531495396","38.245370081036604","1500","1500","1500","1500","12458"
"07/05/2018 11:27:24.166","0","4.0263156794549566","47.70402031664365","142360576","0","0","0","28.448513676542952","37.721619353669816","400","400","400","400","12458"
"07/05/2018 11:27:25.176","0","0","47.706844179822795","142069760","0","0","0","20.716041554952358","36.376554724441164","400","400","400","400","12458"
"07/05/2018 11:27:26.171","0","0","47.662753343503631","142069760","0","0","0","28.501389115868601","35.638278694984045","400","400","400","400","12458"
"07/05/2018 11:27:27.161","0","0","47.682712959983085","142069760","0","0","0","25.016531092345286","36.603753478183648","400","400","400","400","12458"
"07/05/2018 11:27:28.173","5.9286442611079204","7.9048590148105609","47.646034776150728","142057472","514.8039433395378","710.44920395609915","0","28.223812193927809","39.398943661971828","1100","1100","1100","1100","12460"
"07/05/2018 11:27:29.162","5.0558648766387302","3.033518925983238","47.728504507739217","142061568","815.00541811416326","349.86584946340014","0","29.282365676245082","41.968634826466293","400","400","400","400","12460"
"07/05/2018 11:27:30.169","0","0","47.716695616887108","142049280","0","0","0","32.16550971889712","36.081983805668017","1000","1000","1000","1000","12460"
"07/05/2018 11:27:31.161","0","0","47.776574419759349","142049280","0","0","0","20.408924509154115","29.314076017082201","400","400","400","400","12460"
"07/05/2018 11:27:32.172","0","0","47.742174600190992","142049280","0","0","0","26.624184036210419","29.224642777818907","400","400","400","400","12460"
"07/05/2018 11:27:33.167","0","0","47.740120870932031","142049280","0","0","0","21.869791109678072","30.966013036466872","400","400","400","400","12460"
"07/05/2018 11:27:34.162","7.0327280741818647","9.0420789525195406","47.739222377477965","142352384","577.68837752208174","776.61411447751163","0","23.08429539287361","35.293264409700157","1400","1400","1400","1400","12462"
"07/05/2018 11:27:35.171","2.9744061724374165","1.9829374482916111","47.783987072246148","142348288","680.14754476402265","107.078622207747","0","28.342008272452091","42.853588095251368","400","400","400","400","12462"
"07/05/2018 11:27:36.161","0","0","47.773911000176774","142348288","0","0","0","26.260375725793537","40.500974304775745","1500","1500","2700","2700","12462"
"07/05/2018 11:27:37.178","0","0","47.76935429493183","142352384","0","0","0","31.249971117308363","32.160798930257975","400","400","400","400","12462"
"07/05/2018 11:27:38.173","0","0","47.740473842187896","142352384","0","0","0","28.910815968278936","31.543643340285541","400","400","400","400","12462"
"07/05/2018 11:27:39.167","0","0","47.773140842973518","142364672","0","0","0","24.517941380834564","36.832656310181022","400","400","400","400","12462"
"07/05/2018 11:27:40.175","9.9175126166976657","9.9175126166976657","47.781419904851688","142069760","1250.5983409655757","820.17829340089702","0","20.977513733178434","34.417612648789905","400","400","400","400","12464"
"07/05/2018 11:27:41.169","0","0","47.787388541686205","142069760","0","0","0","24.579932852005815","36.17237236650616","400","400","400","400","12464"
"07/05/2018 11:27:42.163","0","0","47.786586300420247","142069760","0","0","0","20.541801570428831","31.699869231014574","400","400","400","400","12464"
"07/05/2018 11:27:43.171","0","0","47.772755787654958","142069760","0","0","0","22.112076563764958","31.643761459295245","400","400","400","400","12464"
"07/05/2018 11:27:44.164","0","0","47.782831836441261","142622720","0","0","0","16.610326715327474","33.183810727830952","400","400","400","400","12464"
"07/05/2018 11:27:45.174","5.935311839588004","7.9137491194506717","47.783248999105595","142635008","515.38291140422496","711.24820211062911","0","23.078315291117811","33.682481729278251","400","400","400","400","12466"
"07/05/2018 11:27:46.169","4.0230558056677213","2.0115279028338606","47.725167206424565","142635008","744.26532404852844","108.62250675302847","0","25.757798972207691","39.674875851199857","400","400","400","400","12466"
"07/05/2018 11:27:47.161","0","0","47.724364988441664","142635008","0","0","0","19.699008454693011","31.746321175020487","600","600","600","600","12466"
"07/05/2018 11:27:48.171","0","0","47.682488324978038","142635008","0","0","0","17.579185403821096","31.88224496569288","400","400","400","400","12466"
"07/05/2018 11:27:49.164","0","0","47.681172668859631","142635008","0","0","0","21.376558832373714","34.924672442185148","1500","1500","1500","1500","12466"
"07/05/2018 11:27:50.173","0","0.99190132075436366","47.679792821332761","142635008","0","54.554572641489997","0","15.146988530688009","32.833207807019434","400","400","400","400","12466"
"07/05/2018 11:27:51.163","0","1.0095771879647029","47.679792821332761","143192064","0","66.632094405670387","0","16.789292492832054","31.96254476511481","400","400","400","400","12467"
"07/05/2018 11:27:52.175","0","0","47.68556890722494","143192064","0","0","0","21.282162071174859","36.531333279026192","1500","1500","1500","1500","12467"
"07/05/2018 11:27:53.169","0","0","47.616865520276328","143192064","0","0","0","20.974489503727","31.418853087201359","400","400","400","400","12467"
"07/05/2018 11:27:54.161","10.080109827498209","10.080109827498209","47.608329762613479","143196160","1271.1018492475241","833.62508273410185","0","14.564006476820367","32.126558549132447","400","400","400","400","12468"
"07/05/2018 11:27:55.169","0","0","47.612886444575359","143196160","41.657281207985832","41.657281207985832","0","22.508062633124947","29.581875268872437","400","400","400","400","12468"
"07/05/2018 11:27:56.162","0","0","47.615742391817214","142327808","0","0","0","17.367707493999095","30.048334897259618","500","500","500","500","12468"
"07/05/2018 11:27:57.170","0","0","47.554965095490907","142327808","0","0","0","20.964871755555293","29.515132496978843","400","400","400","400","12468"
"07/05/2018 11:27:58.161","0","0","47.551499434642373","142327808","0","0","0","18.794636144466459","32.630594731736437","500","500","500","500","12468"
"07/05/2018 11:27:59.172","0","0.9892156840773999","47.539947262858028","142340096","0","65.288235149108388","0","17.314083483212762","33.302254119633751","400","400","400","400","12469"
"07/05/2018 11:28:00.181","9.8868871607968067","8.8981984447171261","47.538471163143051","142344192","1245.7477822603976","752.39211293663698","0","27.394041521265255","33.490867956932426","400","400","400","400","12470"
"07/05/2018 11:28:01.175","0","0","47.539016662058195","142344192","0","0","0","25.176858592970575","37.701053984413882","400","400","400","400","12470"
"07/05/2018 11:28:02.165","0","0","47.539498016130992","142344192","0","0","0","18.30436716315549","30.61297075395396","400","400","400","400","12470"
"07/05/2018 11:28:03.166","0","0","47.407482272807385","142352384","0","0","0","24.307665785002353","31.528119219360558","400","400","400","400","12470"
"07/05/2018 11:28:04.167","0","0","47.396026353211148","142647296","0","0","0","32.056491013588449","50.338560712713516","400","400","400","400","12470"
"07/05/2018 11:28:05.180","6.9103216737966262","7.8975104843390023","47.392721159242264","142647296","567.63356606186574","709.7887547799678","0","25.944028496737836","39.359597681721759","400","400","400","400","12472"
"07/05/2018 11:28:06.172","3.0231124578750497","2.0154083052500331","47.407065110143051","142647296","691.28504870076131","108.83204848350178","0","31.124983413320507","46.198877368734458","800","800","800","800","12472"
"07/05/2018 11:28:07.169","0","0","47.406134509343218","142647296","0","0","0","31.845529066706778","43.29386979882544","400","400","400","400","12472"
"07/05/2018 11:28:08.163","0","0","47.404594218219771","142647296","0","0","0","29.648674403159202","42.29017312489195","400","400","400","400","12472"
"07/05/2018 11:28:09.172","0","0","47.397983806998937","142647296","0","0","0","22.580953319064779","30.97507975872589","400","400","400","400","12472"
"07/05/2018 11:28:10.163","0","0","47.399139019520753","142647296","0","0","0","16.434044273382099","30.460615193156858","400","400","400","400","12472"
"07/05/2018 11:28:11.172","9.9110993687965365","9.9110993687965365","47.441368654240243","142647296","1249.7896304052431","819.64791779947359","0","20.581088731096408","31.124078849821633","400","400","400","400","12474"
"07/05/2018 11:28:12.166","0","0","47.463510336229461","142340096","0","0","0","23.01368262421456","35.961045170257123","500","500","500","500","12474"
"07/05/2018 11:28:13.177","0","0","47.444770146963364","142340096","0","0","0","19.034395003285265","34.965353637228858","400","400","400","400","12474"
"07/05/2018 11:28:14.173","0","0","47.449391020333721","142630912","0","0","0","18.621948853210824","33.190761930379963","400","400","400","400","12474"
"07/05/2018 11:28:15.170","0","0","47.445123118219229","142602240","0","0","0","24.766641167573578","31.66037254582427","1400","1400","1400","1400","12474"
"07/05/2018 11:28:16.163","7.0441863981992743","8.0504987407991706","47.463125280910901","142602240","577.62328465234043","723.53857432932546","0","19.039324841670467","31.876955528212338","400","400","400","400","12476"
"07/05/2018 11:28:17.177","2.948763740698968","1.965842493799312","47.472110308583851","142614528","674.28397537316403","106.15549466516285","0","28.576729911537136","33.750236583392578","400","400","400","400","12476"
"07/05/2018 11:28:18.174","0","0","47.4670401652034","142602240","0","0","0","17.797095693965868","30.838817340830765","400","400","400","400","12476"
"07/05/2018 11:28:19.170","0","0","47.466751362072948","142602240","0","0","0","16.867614895355842","33.272063442741441","400","400","400","400","12476"
"07/05/2018 11:28:20.165","0","0","47.466751362072948","142602240","0","0","0","14.785811030684414","33.175402396812224","400","400","400","400","12476"
"07/05/2018 11:28:21.174","0","0","47.483116958169994","142602240","0","0","0","15.220788801559637","33.68367584222306","400","400","400","400","12476"
"07/05/2018 11:28:22.167","10.071239875773232","10.071239875773232","47.482828155039535","142614528","1269.9833483350046","832.89153772644636","0","16.589076671673254","33.903369894287557","400","400","400","400","12478"
"07/05/2018 11:28:23.161","0","0","47.482539351909082","142614528","0","0","0","19.039080474110158","35.28964454147971","400","400","400","400","12478"
"07/05/2018 11:28:24.174","0","3.9493102160202262","47.486037096820318","142909440","0","0","0","25.189985969158212","31.646554139702449","400","400","400","400","12478"
"07/05/2018 11:28:25.165","0","0","47.4893102067265","142909440","0","0","0","11.380420789244006","32.283541061209817","400","400","400","400","12478"
"07/05/2018 11:28:26.170","0","0","47.486999781682854","142909440","0","0","0","17.60234746123691","31.940529413429161","400","400","400","400","12478"
"07/05/2018 11:28:27.167","1.0037345746037558","7.0261420222262903","47.48430425475452","142909440","120.44814895245069","3817.202587218083","0","22.342272040085266","32.117985651138135","400","400","400","400","12479"
"07/05/2018 11:28:28.160","9.0637057356646409","11.077862565812339","47.471789398107624","142909440","1149.0764715992618","2707.0267797185061","0","23.710908777550401","35.244113819681893","400","400","400","400","12480"
"07/05/2018 11:28:29.168","0","0","47.484657249293441","142606336","0","711.77568731258896","0","24.077518923229068","32.63386474326564","400","400","400","400","12480"
"07/05/2018 11:28:30.165","0","2.0073732914492788","47.478688612458924","142606336","0","700.57327871579821","0","16.902258693190241","29.689934834505451","400","400","400","400","12480"
"07/05/2018 11:28:31.176","0","0","47.521592128910498","142606336","0","709.915335686302","0","19.643126470839857","30.819957914118497","400","400","400","400","12480"
"07/05/2018 11:28:32.170","0","2.0123884129131575","47.524768986628565","142606336","0","702.32355610669208","0","15.898351735968685","31.403151323236322","400","400","400","400","12480"
"07/05/2018 11:28:33.166","0","2.0087915505242999","47.522041375637528","142618624","0","1003.3913794868877","0","21.136132935817987","31.733381679137686","400","400","400","400","12481"
"07/05/2018 11:28:34.176","0","2.9693317313172347","47.529036865459993","142909440","0","903.66662356421182","0","23.06876668951481","38.898092301436705","400","400","400","400","12481"
"07/05/2018 11:28:35.171","0","2.0109268996412371","47.528074180597457","142909440","0","271.47513145156699","0","17.524520572708724","30.504285550512851","400","400","400","400","12481"
"07/05/2018 11:28:36.161","11.110897491883126","11.110897491883126","47.525250317418305","142909440","1340.3782701571736","1052.5050169583835","0","22.672467792861895","29.568411217329402","400","400","400","400","12482"
"07/05/2018 11:28:37.170","0","0","47.52743240621114","142909440","0","0","0","21.066387043981639","30.441032191436452","400","400","400","400","12482"
"07/05/2018 11:28:38.172","0","0","47.529999550322536","142909440","0","0","0","18.918196094022555","29.80695434927727","400","400","400","400","12482"
"07/05/2018 11:28:39.172","0","0","47.530320437515691","142909440","0","0","0","17.993647128731716","29.115745237576071","400","400","400","400","12482"
"07/05/2018 11:28:40.169","0","0","47.526020474621568","142909440","0","0","0","22.781007286187073","31.944291898404337","1300","1300","1300","1300","12482"
"07/05/2018 11:28:41.164","4.0193878890572634","6.0290818335858951","47.523132420033946","142909440","523.52527254970857","429.06965715686283","0","16.38641089106423","32.598421398509487","400","400","400","400","12484"
"07/05/2018 11:28:42.178","5.9231990982491673","3.9487993988327781","47.537283843275461","142917632","730.52788878406398","394.87993988327781","0","25.215802830344714","34.890425382927624","400","400","400","400","12484"
"07/05/2018 11:28:43.170","0","0","47.540011454266498","142917632","0","0","0","20.102734004953625","32.534293208726311","400","400","400","400","12484"
"07/05/2018 11:28:44.162","0","0","47.50516236468804","142917632","0","0","0","18.500950258388038","32.151205999594623","400","400","400","400","12484"
"07/05/2018 11:28:45.171","0","0","47.503236994962961","142614528","0","0","0","26.40434759111978","31.348533928167328","400","400","400","400","12484"
"07/05/2018 11:28:46.166","0","0","47.508018335212959","142614528","0","0","0","20.737249929005685","32.488556979236762","400","400","400","400","12484"
"07/05/2018 11:28:47.160","0","1.0056974972251091","47.512254129981677","142630912","0","66.376034816857199","0","19.863801396780858","32.71116822864834","400","400","400","400","12485"
"07/05/2018 11:28:48.170","0","0","47.506991458941947","142630912","0","0","0","27.240768828900109","34.443350978038424","400","400","400","400","12485"
"07/05/2018 11:28:49.172","0","0","47.513184707498453","142630912","0","0","0","18.545024035720193","32.085562102552856","400","400","400","400","12485"
"07/05/2018 11:28:50.164","10.077198731275816","10.077198731275816","47.504103427637396","142630912","1325.1516331627699","833.38433507651007","0","15.354035606899973","34.855729784272278","400","400","400","400","12486"
"07/05/2018 11:28:51.177","0.98770644494211057","0","47.524159296304958","143187968","41.48367068756864","41.48367068756864","0","13.579555550024647","32.796938199146901","400","400","400","400","12486"
"07/05/2018 11:28:52.173","0","0","47.522779448778088","143187968","0","0","0","20.396641147747051","31.643034202317292","400","400","400","400","12486"
"07/05/2018 11:28:53.168","0","0","47.522779448778088","143187968","0","0","0","23.08645118047794","30.50290740616397","400","400","400","400","12486"
"07/05/2018 11:28:54.161","0","0","47.520725719519127","143478784","0","0","0","25.271835575937608","30.853419035661414","1500","1500","1500","1500","12486"
"07/05/2018 11:28:55.170","0","0","47.525410761014882","143478784","0","0","0","14.763620364331153","29.195643576786669","1200","1200","1200","1200","12486"
"07/05/2018 11:28:56.172","9.9815402404291333","9.9815402404291333","47.520083945132811","143478784","1257.6740702940708","825.47337788348943","0","20.847857607578778","30.739426571031753","1200","1200","1200","1200","12488"
"07/05/2018 11:28:57.163","0","0","47.529678663129374","143478784","0","0","0","25.895283362813771","33.860288558467744","400","400","400","400","12488"
"07/05/2018 11:28:58.174","0","0","47.526533912757067","143478784","0","0","0","19.326900549025481","29.394456475201817","1200","1200","1200","1200","12488"
"07/05/2018 11:28:59.167","0","0","47.526341361814723","143740928","0","0","0","22.023651275704403","30.735086764205512","400","400","400","400","12488"
"07/05/2018 11:29:00.175","0","0","47.524415992089644","143740928","0","0","0","21.353385934417059","33.462416966946044","400","400","400","400","12488"
"07/05/2018 11:29:01.172","7.0173815550359766","8.0198646343268294","47.533112216632141","142884864","575.42528751295004","720.78533401012385","0","22.451195451011564","34.351756286610666","400","400","400","400","12490"
"07/05/2018 11:29:02.164","3.0250081285460069","2.0166720856973379","47.527111519017986","142893056","691.71852539418694","108.90029262765626","0","25.94981618412584","37.9916715066284","1400","1400","1400","1400","12490"
"07/05/2018 11:29:03.172","0","0","47.535101777765689","142880768","0","0","0","22.509015735058892","30.4026749764129","400","400","400","400","12490"
"07/05/2018 11:29:04.167","0","0","47.529486135470094","143171584","0","0","0","19.163273135640747","32.229027273856005","400","400","400","400","12490"
"07/05/2018 11:29:05.161","0","0","47.527785377467005","143171584","0","0","0","11.170869690074436","32.246032526953513","400","400","400","400","12490"
"07/05/2018 11:29:06.172","0","0.98986787763263639","47.526822715887526","143171584","0","240.53789426473062","0","20.34177246516693","32.123744158061179","400","400","400","400","12490"
"07/05/2018 11:29:07.165","10.062007051350243","10.062007051350243","47.529357775936219","143187968","1268.8190891752656","832.12798314666509","0","14.293384971595103","32.693301565690945","400","400","400","400","12492"
"07/05/2018 11:29:08.162","0","0","47.541102475379851","143187968","0","0","0","30.632270052150744","33.881631298091932","400","400","400","400","12492"
"07/05/2018 11:29:09.174","0","0","47.393748012230205","143187968","0","0","0","25.100208199800644","37.074413823099128","1400","1400","1400","1400","12492"
"07/05/2018 11:29:10.168","0","0","47.381297323708729","143192064","0","0","0","26.898473984735826","48.666356370474844","400","400","400","400","12492"
"07/05/2018 11:29:11.174","0","0","47.367210091875684","143192064","0","0","0","23.173698190577007","49.837252720623873","1700","1500","1500","1700","12492"
"07/05/2018 11:29:12.168","7.0461327786352559","8.0527231755831501","47.355016122421951","143192064","578.78947824503882","723.73849540553556","0","28.419430547151169","46.641085044294996","1500","2700","2700","1500","12494"
"07/05/2018 11:29:13.163","3.0141212192715341","2.0094141461810229","47.332970715903905","143192064","689.22905214009086","108.50836389377524","0","34.870814833087493","39.994473918764058","400","400","400","400","12494"
"07/05/2018 11:29:14.173","0","0","47.33165503650244","143192064","0","0","0","27.667318431273291","44.951868445282848","1500","1500","1500","1500","12494"
"07/05/2018 11:29:15.166","0","0","47.328638645664007","143192064","0","0","0","17.0034536131629","30.363787847228796","400","400","400","400","12494"
"07/05/2018 11:29:16.174","0","0","47.360407129712492","143192064","0","0","0","14.730890442179934","33.719259231148726","400","400","400","400","12494"
"07/05/2018 11:29:17.166","0","0","47.35944446813302","143192064","0","0","0","12.972210082961977","34.720080932394694","400","400","400","400","12494"
"07/05/2018 11:29:18.159","17.109377125680695","20.12867897138905","47.359316108599145","142901248","4691.9950682307881","2630.818341560549","0","18.619616508812719","33.249575891273359","400","400","400","400","12498"
"07/05/2018 11:29:19.168","4.9568889845497335","2.9741333907298402","47.366407850609718","142888960","849.6107719518244","198.27555938198935","0","26.012426366332075","34.782072453833528","400","400","400","400","12498"
"07/05/2018 11:29:20.163","0","0","47.369969786929431","142888960","0","0","0","15.978184054301448","32.917223332727602","1500","1500","1500","1500","12498"
"07/05/2018 11:29:21.172","0.99079440399124885","0.99079440399124885","47.395288303353652","142888960","65.392430663422431","54.493692219518692","0","18.367378672777978","31.245155603769746","400","400","400","400","12498"
"07/05/2018 11:29:22.165","0","0","47.394261450365711","142888960","0","0","0","18.16153231425891","28.61590642960012","400","400","400","400","12498"
"07/05/2018 11:29:23.173","6.949962305656701","7.9428140636076581","47.392945770964246","142901248","570.88976082180045","713.86041396673829","0","15.871767553133687","29.707221878650451","400","400","400","400","12500"
"07/05/2018 11:29:24.167","3.0178648818750493","6.0357297637500986","47.412071062115032","143192064","690.08510298876126","108.64313574750177","0","26.5046022868361","34.479918428031823","400","400","400","400","12500"
"07/05/2018 11:29:25.161","0","0","47.418970276466332","143192064","0","0","0","18.693998000416091","29.960997789706347","700","700","700","700","12500"
"07/05/2018 11:29:26.171","0","0","47.411750151638813","143192064","0","0","0","26.470835912478407","29.008237222943958","400","400","400","400","12500"
"07/05/2018 11:29:27.162","0","0","47.359765355326182","143192064","0","0","0","21.619065672734383","31.512386155547631","400","400","400","400","12500"
"07/05/2018 11:29:28.170","0","0","47.355657920091332","143192064","0","0","0","17.082566050013071","32.744752618056701","1400","1400","1400","1400","12500"
"07/05/2018 11:29:29.164","10.062825192085127","10.062825192085127","47.353796718491658","143192064","1268.9222567219344","832.19564338544001","0","18.226395432594444","33.714744906945342","400","400","400","400","12502"
"07/05/2018 11:29:30.175","0","0","47.358931029997521","143192064","0","0","0","21.161191885472086","36.27262436015225","400","400","400","400","12502"
"07/05/2018 11:29:31.168","0","0","47.428115747735859","143192064","0","0","0","23.723233240097642","32.626220544199974","1300","1300","1300","1300","12502"
"07/05/2018 11:29:32.166","0","0","47.426832175680168","143192064","0","0","0","21.267296061972463","32.071780193860853","1500","1500","1500","1500","12502"
"07/05/2018 11:29:33.163","0","0","47.425901574880328","143196160","0","0","0","26.35519724472417","32.290796070957335","1400","1400","1400","1400","12502"
"07/05/2018 11:29:34.172","0","0.99094788137844547","47.425901574880328","143196160","0","65.402560170977395","0","27.229442162579954","39.828657501104985","400","400","400","400","12503"
"07/05/2018 11:29:35.169","10.028019254528802","9.0252173290759217","47.425901574880328","142893056","1264.5332279960819","763.13226526964183","0","31.448865055105145","39.956488546042984","1500","1500","1500","1500","12504"
"07/05/2018 11:29:36.160","0","0","47.430394088716803","142893056","0","0","0","25.079348383263444","38.593900792559445","400","400","400","400","12504"
"07/05/2018 11:29:37.170","0","0","47.425003081426262","142893056","0","0","0","26.940253961040938","41.825671839464157","2700","2700","1500","1500","12504"
"07/05/2018 11:29:38.167","0","0","47.416499384543044","142893056","0","0","0","33.753577463884177","34.302805847605605","900","900","900","900","12504"
"07/05/2018 11:29:39.161","0","0","47.414188959499398","142893056","0","0","0","25.745538006464109","29.675846102834949","500","500","500","500","12504"
"07/05/2018 11:29:40.173","0","0.98796141175873731","47.412135230240445","142913536","0","65.205453176076659","0","28.203434890959144","29.415665461631157","400","400","400","400","12505"
"07/05/2018 11:29:41.167","0","0","47.411557623979533","142909440","0","0","0","33.238290630805601","34.607256439633375","400","400","400","400","12505"
"07/05/2018 11:29:42.163","0","0","47.427891112730812","142909440","0","0","0","19.91003189226501","28.915696172591296","400","400","400","400","12505"
"07/05/2018 11:29:43.171","6.9417909279729377","7.9334753462547862","47.414798649823013","142909440","570.21854051206276","713.02109674464896","0","23.673353846300337","31.492789294876239","400","400","400","400","12506"
