(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600),\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec,\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec,\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use,\\DESKTOP-0I0PA3Q\Memory\Cache Bytes,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections,\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time,\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency,\\DESKTOP-0I0PA3Q\TCPv4\Connections Active,latency,
26:46.4,1.011383811,0,50.92168745,197967872,320.608668,0,0,28.88554945,114.0011852,2701,2701,2701,2701,3472,1.176882982,
26:47.4,0,1.994706773,50.92800906,197976064,41.88884223,123.6718199,0,31.04207402,114.0008259,2701,2701,2701,2701,3472,1.167046785,
26:48.4,6.965904838,8.956163363,51.0331018,198033408,4218.352944,1144.398652,0,42.07206088,113.9994943,2701,2701,2701,2701,3473,1.182492971,
26:49.4,6.963623231,6.963623231,51.19582709,198230016,1242.509345,844.5880175,0,40.9386982,114.0021186,2701,2701,2701,2701,3473,1.199996948,
26:50.4,0.997830607,0.997830607,51.19672559,197713920,175.6181869,61.86549765,0,33.74010486,113.9991564,2701,2701,2701,2701,3473,1.182087898,
26:51.4,0,4.044877221,51.14756465,197689344,42.47121082,250.7823877,0,27.71571487,114.0016487,2701,2701,2701,2701,3473,1.171185017,
26:52.4,7.962506088,1.990626522,51.12632146,197689344,967.4444897,123.4188444,0,28.07490934,114.0038585,2701,2701,2701,2701,3473,1.187809944,
26:53.4,0.995594626,1.991189252,51.12664237,197697536,129.4273014,123.4537336,0,38.9372244,113.9983578,2701,2701,2701,2701,3473,1.185670853,
26:54.4,0,0,51.21209641,197697536,0,0,0,33.96772614,113.9989377,2701,2701,2701,2701,3473,1.178938866,
26:55.4,0,0,50.98198339,197693440,41.71990254,0,0,39.48377763,114.001774,2701,2701,2701,2701,3473,1.1906178,
26:56.4,8.097171277,7.085024868,50.98605874,198078464,5398.788949,662.9558983,0,49.78788376,114.0040593,2701,2701,2701,2701,3474,1.188125849,
26:57.4,1.995225966,1.995225966,50.87413098,197779456,337.1931883,124.7016229,0,38.03427514,113.9993752,2701,2701,2701,2701,3474,1.183372021,
26:58.4,2.987133104,1.991422069,50.87175636,197734400,581.4952443,116.4981911,0,39.71503802,114.0004517,2701,2701,2701,2701,3474,1.199052095,
26:59.4,1.993742738,0.996871369,50.8420095,198287360,291.0864397,61.80602487,0,38.86222247,113.9898954,2701,2701,2701,2701,3474,1.171817064,
27:00.4,5.056166025,4.04493282,50.82747299,198303744,1175.052984,1348.985096,0,40.35734809,114.0092181,2701,2701,2701,2701,3474,1.170356035,
27:01.4,0,0,50.82596479,198594560,41.81868429,0,0,44.77113107,114.0025706,2701,2701,2701,2701,3474,1.176242113,
27:02.4,8.960476264,6.969259316,50.82474541,199446528,1091.186887,450.0150301,0,34.26594838,113.9905088,2701,2701,2701,2701,3474,1.168426991,
27:03.4,0,1.991354689,50.88083764,199446528,41.81844847,123.4639907,0,31.15630972,114.0038848,2701,2701,2701,2701,3474,1.163367987,
27:04.4,5.056892019,1.011378404,50.87541455,199446528,1574.716175,62.70546103,0,27.31678445,114.0062622,2701,2701,2701,2701,3474,1.182392836,
27:05.4,0.995794521,0.995794521,50.83767743,199450624,125.4701097,96.59206858,0,32.70766057,114.0012786,2701,2701,2701,2701,3474,1.169739962,
27:06.4,0.996591532,0,50.8434856,198578176,184.3694334,0,0,31.47750155,113.9956564,2701,2701,2701,2701,3474,1.171816111,
27:07.4,0,0,50.86697504,198602752,0,0,0,44.65931388,114.0037259,2701,2701,2701,2701,3474,1.17632699,
27:08.4,0,0.997556244,50.87361754,198029312,41.89736223,61.8484871,0,27.12864794,114.0021124,2701,2701,2701,2701,3474,1.185085058,
27:09.4,3.041498983,2.027665988,50.86302805,198008832,385.2565378,118.6184603,0,29.90526145,114.0003062,2701,2701,2701,2701,3474,1.180331945,
27:10.4,0,0.995866788,50.86235417,198012928,41.8264051,61.74374087,0,29.19117057,113.9987513,2701,2701,2701,2701,3474,1.176645994,
27:11.4,0.995612591,0,50.86890039,198012928,133.4120872,0,0,31.946029,114.0021002,2701,2701,2701,2701,3474,1.167925835,
27:12.4,5.917854286,4.931545238,50.88571523,198021120,765.375821,305.7558048,0,33.69650461,113.9979203,2701,2701,2701,2701,3474,1.168814898,
27:13.4,3.027810519,1.009270173,50.91475613,198053888,635.840209,62.57475073,0,43.25906609,114.0029883,2701,2701,2701,2701,3474,1.193500996,
27:14.4,2.023600668,1.011800334,50.91366508,198053888,420.908939,62.73162072,0,30.83530083,113.9978302,2701,2701,2701,2701,3474,1.184781075,
27:15.4,0.995476748,0.995476748,50.89896816,198053888,105.5205352,64.70598859,0,28.06101178,114.000368,2701,2701,2701,2701,3474,1.178169012,
27:16.4,11.94780024,11.94780024,50.89784503,198234112,5064.87165,1846.930786,0,31.55094312,113.9996658,2701,2701,2701,2701,3475,1.187107086,
27:17.4,2.023278342,2.023278342,50.9305762,198807552,536.1687605,120.3850613,0,42.30285572,113.85528,2701,2701,2701,2701,3475,1.18859911,
27:18.4,2.977514961,4.962524935,50.97890281,198815744,427.7696494,839.659219,0,15.06173663,95.2688884,2701,2701,2701,2701,3477,1.188387949,avg
27:19.4,7.023879335,9.030702002,50.98650801,198815744,873.9712715,3948.423598,0,22.81740844,105.5356951,2701,2701,2701,2701,3477,50,total
27:20.4,7.950906524,4.969316578,48.74923587,198844416,1535.518822,1754.168752,0,26.23870281,105.1395443,2701,2701,2701,2701,3477,,
27:21.4,0,0,48.74288215,198844416,84.87572808,0,0,12.769241,95.85068123,2701,2701,2701,2701,3477,,
27:22.4,1.993661693,0,48.73386504,198868992,572.180906,0,0,11.99919098,91.33816737,2701,2701,2701,2701,3477,,
27:23.4,0,0,48.64035657,197558272,41.73856279,0,0,6.423989574,79.0318294,2701,2701,2701,2701,3477,,
27:24.4,0,0,48.60165677,197570560,41.75189505,0,0,9.148001701,85.07131194,2701,2701,2701,2701,3477,,
27:25.4,0,0,48.62485739,197595136,0,0,0,19.88332613,97.82352261,2701,2701,2701,2701,3477,,
27:26.4,1.988333997,0,48.62145592,197640192,426.4976422,0,0,9.89323106,89.05761047,2701,2701,2701,2701,3477,,
27:27.4,0,0,48.60624556,197312512,0,0,0,10.33049398,70.88942335,1200,1200,1200,1200,3477,,
27:28.4,0,0.994402163,48.59607321,197312512,0,213.796465,0,7.963605422,85.05874605,2701,2701,2701,2701,3477,,
27:29.4,0.995168899,1.990337798,48.58423223,197312512,81.6038497,293.5748251,0,9.818916384,80.3156993,2701,2701,2701,2701,3477,,
27:30.4,0,1.010078508,48.52169001,197328896,0,217.1668793,0,9.642637733,82.87524168,2701,2701,2701,2701,3477,,
27:31.4,0,0.99478202,48.57566437,197337088,0,213.8781343,0,12.17794518,91.95540017,2701,2701,2701,2701,3477,,
27:32.4,1.992133586,0,48.52361538,197619712,424.3244538,0,0,20.23383547,99.24562117,2701,2701,2701,2701,3477,,
27:33.4,0,0,48.5329213,197619712,41.85996317,0,0,19.80147892,96.95092374,2701,2701,2701,2701,3477,,
27:34.4,1.012170392,1.012170392,48.52538028,197619712,151.8255589,55.66937158,0,14.60448949,105.9653834,2701,2701,2701,2701,3477,,
27:35.4,0,0,48.52226762,198389760,83.53812497,0,0,16.08710829,105.5109687,2701,2701,2701,2701,3477,,
27:36.4,0.994937109,0,48.51819227,198680576,267.6380824,0,0,13.72130585,98.53632243,2701,2701,2701,2701,3477,,
27:37.4,0,1.010995802,48.53840858,198684672,84.92364741,298.2437617,0,13.51402201,78.85274263,1200,1200,1200,1200,3477,,
27:38.4,0,0,48.53657949,198692864,41.7929322,0,0,13.70628967,90.6889898,2701,2701,2701,2701,3477,,
27:39.4,0,0,48.540719,197607424,41.77141529,0,0,10.2561509,82.18292183,2701,2701,2701,2701,3477,,
27:40.4,0,0,48.52425716,197607424,84.89033466,0,0,12.35561132,88.81317665,2701,2701,2701,2701,3477,,
27:41.4,0,0,48.52005345,197607424,0,0,0,5.458159835,81.53437963,2701,2701,2701,2701,3477,,
27:42.4,2.98454224,0.994847413,48.5189624,197607424,489.4649273,54.71660773,0,9.449221477,80.48829488,2701,2701,2701,2701,3477,,
27:43.4,0,0,48.52438552,197615616,0,0,0,8.434679093,89.27827021,2701,2701,2701,2701,3477,,
27:44.4,1.961881537,1.961881537,48.67514147,198033408,127.5222999,117.7128922,0,48.26529962,107.150235,2701,2701,2701,2701,3477,,
27:45.4,0,0,48.77529243,198082560,0,0,0,54.88122165,108.7995476,2701,2701,2701,2701,3477,,
27:46.4,1.011917084,0,48.86841584,198377472,187.2046605,0,0,9.086783284,98.69021441,2701,2701,2701,2701,3477,,
27:47.4,0,0,48.79724159,198377472,0,0,0,9.429533841,92.20893248,2701,2701,2701,2701,3477,,
27:48.4,0,0,48.77343125,198377472,0,0,0,8.842046099,80.94289894,2701,2701,2701,2701,3477,,
27:49.4,0,0,48.70267416,198377472,0,0,0,8.988482653,81.08172348,2701,2701,2701,2701,3477,,
27:50.4,0.994618388,0.994618388,48.72446285,198377472,107.4187859,54.70401135,0,16.07977211,102.8558003,2701,2701,2701,2701,3477,,
27:51.4,0,0,48.70777637,198676480,42.48376589,0,0,11.09097941,89.80991489,2701,2701,2701,2701,3477,,
27:52.4,1.989512478,0,48.61510223,198676480,507.3256818,0,0,16.07443817,92.04674777,2701,2701,2701,2701,3477,,
27:53.4,0.99574585,0,48.61372238,198676480,368.4259646,0,0,8.200298658,96.17375043,2701,2701,2701,2701,3477,,
27:54.4,0.994390962,0.994390962,48.60525076,198688768,206.8333201,79.55127695,0,6.387941764,92.19969813,2701,2701,2701,2701,3477,,
27:55.4,0,0,48.5816009,197971968,127.4768097,0,0,7.920380792,90.34227397,2701,2701,2701,2701,3477,,
27:56.4,1.98976359,1.98976359,48.5900404,198303744,321.3468197,107.4472338,0,14.89116814,94.60591308,2701,2701,2701,2701,3477,,
27:57.4,0,0,48.58407177,197976064,83.55594633,0,0,9.465038219,92.16280815,2701,2701,2701,2701,3477,,
27:58.4,0,0,48.57043378,197976064,0,0,0,7.640349031,89.15326983,2701,2701,2701,2701,3477,,
27:59.4,0,0,48.57710839,198537216,0,0,0,12.58647428,82.97708801,2701,2701,2701,2701,3477,,
28:00.4,0,0,48.58901355,198541312,0,0,0,12.16541521,69.64840887,800,800,800,800,3477,,
28:01.4,0,0,48.57656286,198549504,60.58564762,42.40995333,0,12.82937462,77.96673722,2701,2701,2701,2701,3477,,
28:02.4,1.984303536,0,50.41181914,198569984,380.9862789,0,0,25.2066943,102.6232155,2701,2701,2701,2701,3477,,
28:03.4,0,0,48.49213568,198578176,0,0,0,25.34502132,102.8871316,2701,2701,2701,2701,3477,,
28:04.4,0.995069067,0.995069067,48.4811932,198578176,65.67455839,54.72879866,0,22.64129162,107.6435306,2701,2701,2701,2701,3477,,
28:05.4,0.99723772,0.99723772,48.47711784,198578176,65.81768951,54.84807459,0,16.6406066,103.1898126,2701,2701,2701,2701,3477,,
28:06.4,1.00914865,0,48.477888,199131136,186.6925002,0,0,12.49292501,102.1656768,2701,2701,2701,2701,3477,,
28:07.4,0,0,48.4739089,199131136,0,0,0,7.348341038,80.7386978,2701,2701,2701,2701,3477,,
28:08.4,0,0,48.51382811,199131136,41.90231804,0,0,11.53675172,76.44252728,2701,2701,2701,2701,3477,,
28:09.4,0.996805709,0.996805709,48.52736982,199139328,105.6614052,64.79237111,0,19.00786277,87.65424137,2701,2701,2701,2701,3477,,
28:10.4,0.996741184,1.993482368,48.5210803,199139328,137.5502834,107.6480479,0,6.553784303,83.39981172,900,900,900,900,3477,,
28:11.4,0,0,48.5089826,199139328,127.62956,0,0,5.42500079,85.23767531,2701,2701,2701,2701,3477,,
28:12.4,1.987549118,0,48.51164602,198275072,506.825025,0,0,6.83569603,81.85763676,2701,2701,2701,2701,3477,,
28:13.4,0,0,48.52570117,198275072,125.3205521,0,0,7.149985892,90.57121386,2701,2701,2701,2701,3477,,
28:14.4,0,0,48.54444138,198283264,42.4416854,0,0,10.00057903,84.29863119,2701,2701,2701,2701,3477,,
28:15.4,0,0.995936818,48.55339433,198320128,41.82934636,242.0126468,0,15.18921824,105.5862671,2701,2701,2701,2701,3477,,
28:16.4,18.89676294,14.91849706,49.00351217,199921664,5741.632234,5528.79501,0,19.96832698,108.1189863,2701,2701,2701,2701,3477,,
28:17.4,33.91964637,41.90073963,49.13280032,200556544,8272.403166,40217.72659,0,16.21477909,98.48290352,2701,2701,2701,2701,3478,,
28:18.4,8.093196834,4.046598417,48.92867972,200519680,2786.08301,323.7278734,0,10.69221958,92.73439212,2701,2701,2701,2701,3478,,
28:19.4,1.989448215,1.989448215,48.92851928,200519680,119.3668929,108.4249277,0,11.40781817,84.30003041,1000,1000,1000,1000,3478,,
28:20.4,2.98195027,1.987966847,48.94202891,200507392,219.6703366,133.1937787,0,8.744184854,91.73512406,2701,2701,2701,2701,3478,,
28:21.4,1.00812379,1.00812379,48.9444998,199995392,85.69052213,54.43868465,0,14.5547054,98.88371988,2701,2701,2701,2701,3478,,
28:22.4,1.993371338,0,48.93856324,199995392,382.7272968,0,0,12.39456948,80.97721178,2701,2701,2701,2701,3478,,
28:23.4,0,0,48.92296781,199995392,0,0,0,8.692519832,81.77876865,2701,2701,2701,2701,3478,,
28:24.4,0,0,48.92065738,199995392,0,0,0,9.153706645,91.83844453,2701,2701,2701,2701,3478,,
28:25.4,0,0,48.92139543,199995392,41.66213357,0,0,7.019460455,94.08506383,2701,2701,2701,2701,3478,,
28:26.4,2.020915434,1.010457717,48.9124104,199741440,326.3778425,54.56471671,0,11.17880814,66.87854866,2701,2701,2701,2701,3478,,
28:27.4,0.993003267,0.993003267,48.92348124,199741440,148.9504901,54.6151797,0,15.06123212,90.53274404,2701,2701,2701,2701,3478,,
28:28.4,0,0,48.92126707,198250496,125.481952,0,0,12.47053408,88.14624376,2701,2701,2701,2701,3478,,
28:29.4,1.010644343,1.010644343,48.90403507,198254592,194.0437138,55.58543884,0,6.819070153,83.72038112,2701,2701,2701,2701,3478,,
28:30.4,0,0,48.89829106,198254592,124.9201489,0,0,7.83811806,79.6883132,2701,2701,2701,2701,3478,,
28:31.4,0.995013364,0.995013364,48.89678286,198254592,147.2619778,64.67586863,0,7.497462788,81.41957885,2701,2701,2701,2701,3478,,
28:32.4,3.03125403,1.01041801,48.92598422,198266880,495.1048249,65.67717064,0,13.15825161,90.89673636,2701,2701,2701,2701,3478,,
28:33.4,0.994411124,0.994411124,48.45536124,198262784,105.4075791,64.63672303,0,18.04453038,85.57168776,2701,2701,2701,2701,3478,,
28:34.4,0,0,48.42474797,198262784,0,0,0,11.61961618,81.66966885,2701,2701,2701,2701,3478,,
28:35.4,1.008955273,1.008955273,48.3995899,198262784,64.57313746,65.58209273,0,8.566914389,77.54792708,2701,2701,2701,2701,3478,,
28:36.4,0.995498824,0,48.39955779,198553600,184.1672825,0,0,10.57076345,88.50947171,2701,2701,2701,2701,3478,,
28:37.4,0,0,48.38973844,198553600,0,0,0,8.351749143,74.55351932,2701,2701,2701,2701,3478,,
28:38.4,0,0,48.36557513,198561792,0,0,0,16.81567915,101.553821,2701,2701,2701,2701,3478,,
28:39.4,0,0,48.48568571,198840320,0,0,0,16.93323387,102.9277907,2701,2701,2701,2701,3478,,
28:40.4,0,0,48.40036003,198852608,0,0,0,25.49567621,97.46388852,2701,2701,2701,2701,3478,,
28:41.4,0,0,48.38332058,198852608,0,0,0,13.2323989,96.03043175,2701,2701,2701,2701,3478,,
28:42.4,1.989952713,0,48.38957799,198852608,382.0709208,0,0,9.048815158,97.85898348,2701,2701,2701,2701,3478,,
28:43.4,0,0,48.412554,198852608,42.47821739,0,0,8.730246793,93.54043647,2701,2701,2701,2701,3478,,
28:44.4,0,0,48.3862728,198852608,41.63668296,0,0,7.06998656,76.89686155,2701,2701,2701,2701,3478,,
28:45.4,0,0,48.37529821,198852608,83.51510651,0,0,6.007206516,95.62161081,2701,2701,2701,2701,3478,,
28:46.4,1.006578155,0,48.39522572,198103040,270.7695236,0,0,20.97536653,98.55817551,2701,2701,2701,2701,3478,,
28:47.4,0,0,48.38338474,197791744,83.63538769,0,0,12.48567286,92.25952356,2701,2701,2701,2701,3478,,
28:48.4,1.012007178,1.012007178,48.32764548,197791744,125.48889,80.96057421,0,12.63876349,89.44688381,2701,2701,2701,2701,3478,,
28:49.4,13.95792765,18.94290181,48.32437235,197795840,4436.627003,2316.018995,0,6.144746284,86.75289476,2701,2701,2701,2701,3480,,
28:50.4,0.993844295,0,48.32742085,197795840,95.40905231,0,0,5.661837944,81.54145983,700,700,700,700,3480,,
28:51.4,0,0,48.3354753,197799936,41.83312185,0,0,11.29187123,93.8769565,2701,2701,2701,2701,3480,,
28:52.4,2.02279543,0,48.35206551,198103040,388.3767226,0,0,20.19129713,89.85760662,2701,2701,2701,2701,3480,,
28:53.4,0,0,48.35039686,198066176,0,0,0,7.873014269,89.29887777,2701,2701,2701,2701,3480,,
28:54.4,0,0,48.31635001,198066176,60.65280221,42.45696154,0,7.205289195,88.06814716,2701,2701,2701,2701,3480,,
28:55.4,0,0,48.30479784,198066176,0,0,0,12.16205056,83.86382471,2701,2701,2701,2701,3480,,
28:56.4,0.994782394,0,48.30120382,198356992,184.0347428,0,0,6.736026545,88.10811118,800,800,800,800,3480,,
28:57.4,0,0,48.32206193,198369280,0,0,0,9.923527161,79.62049761,2701,2701,2701,2701,3480,,
28:58.4,0,0,48.34529465,198397952,41.63054329,0,0,17.12791668,96.66209125,2701,2701,2701,2701,3480,,
28:59.4,0.994479829,0,48.31561196,198950912,144.1995752,0,0,7.166586985,83.75792579,2701,2701,2701,2701,3480,,
29:00.4,1.011387673,0,48.31631792,198950912,146.6512126,0,0,7.163649956,95.97162495,2701,2701,2701,2701,3480,,
29:01.4,2.98173317,0,48.30367471,198950912,539.6937038,0,0,10.69760114,84.51954496,2701,2701,2701,2701,3480,,
29:02.4,4.974070776,1.98962831,48.30380307,198070272,992.8245268,273.5738927,0,11.40392291,75.41810987,2701,2701,2701,2701,3480,,
29:03.4,1.011154445,1.011154445,48.35636547,198070272,218.40936,65.7250389,0,6.7843783,86.27554735,2701,2701,2701,2701,3480,,
29:04.4,0.997068775,0.997068775,48.37552285,198111232,149.5603162,54.8387826,0,18.20938616,90.86148021,2701,2701,2701,2701,3480,,
29:05.4,0,0,48.37834671,198074368,83.63620519,0,0,15.21421302,77.87802394,900,900,900,900,3480,,
29:06.4,1.010073115,0,48.36701915,198074368,271.709668,0,0,10.82240819,81.03702691,2701,2701,2701,2701,3480,,
29:07.4,0,0,48.36130725,198074368,83.68764553,0,0,6.215302306,88.63555257,2701,2701,2701,2701,3480,,
29:08.4,0,0,48.22114081,198074368,41.86888116,0,0,20.9516559,100.9206642,2701,2701,2701,2701,3480,,
29:09.4,0,0,48.21854156,198082560,41.83801527,0,0,21.78848982,101.3971118,2701,2701,2701,2701,3480,,
29:10.4,0,0,50.14640783,198103040,0,0,0,19.02118187,106.1477774,2701,2701,2701,2701,3480,,
29:11.4,3.033654441,0,48.24495112,198373376,506.6202916,0,0,12.31073148,102.5504418,2701,2701,2701,2701,3480,,
29:12.4,2.985596445,0.995198815,48.22704525,198373376,447.8394667,54.73593482,0,13.69510785,95.68828059,2701,2701,2701,2701,3480,,
29:13.4,0,0,48.272548,198377472,49.77078806,0,0,10.16829958,74.84004578,2701,2701,2701,2701,3480,,
29:14.4,1.011046748,1.011046748,48.25791524,198377472,66.72908535,55.60757113,0,5.621779357,93.92729152,2701,2701,2701,2701,3480,,
29:15.4,2.985378814,0,48.25701673,198377472,560.2560908,0,0,5.154415329,82.46919265,2701,2701,2701,2701,3480,,
29:16.4,0.995413891,0,48.26388386,198672384,225.9589532,0,0,10.17539983,83.38317007,2701,2701,2701,2701,3480,,
29:17.4,2.021174536,1.010587268,48.28564046,198676480,287.0067841,80.84698143,0,17.89253532,93.51271404,2701,2701,2701,2701,3480,,
29:18.4,0,0,48.28211063,198348800,0,0,0,9.473143551,69.35747878,600,600,600,600,3480,,
29:19.4,0,0,48.26686816,198348800,0,0,0,8.688113952,82.28638285,2701,2701,2701,2701,3480,,
29:20.4,0,0,48.26648311,198348800,42.45112842,0,0,7.610037109,78.07251803,2701,2701,2701,2701,3480,,
29:21.4,3.978742511,0,48.26568087,198348800,741.0407926,0,0,7.90741055,92.71979511,2701,2701,2701,2701,3480,,
29:22.4,2.984630809,0,48.27665543,198356992,666.5675474,0,0,6.330639288,92.53015325,2701,2701,2701,2701,3480,,
29:23.4,0,0,48.31586868,198389760,84.69390751,0,0,19.66602033,96.15686289,2701,2701,2701,2701,3480,,
29:24.4,0,0,48.30027324,198389760,83.56746523,0,0,9.070746677,95.41526493,2701,2701,2701,2701,3480,,
29:25.4,0.995513418,0,48.28451733,198389760,284.7168375,0,0,6.670542535,92.28147132,2701,2701,2701,2701,3480,,
29:26.4,1.01126062,0,48.28320168,198680576,229.5561607,0,0,4.797953341,87.73997282,2701,2701,2701,2701,3480,,
29:27.4,2.980488255,1.98699217,48.28255988,198680576,265.2634547,107.2975772,0,7.636434554,85.40302489,2701,2701,2701,2701,3480,,
29:28.4,0,0.99580538,48.28923448,198680576,0,214.0981566,0,9.364233561,67.56519988,2701,2701,2701,2701,3480,,
29:29.4,0,1.010634315,48.30052993,198680576,0,217.2863778,0,19.0724973,89.85312836,2701,2701,2701,2701,3480,,
29:30.4,0.995556827,0.995556827,48.29443296,198680576,102.5423532,214.0447178,0,9.774913673,81.19570996,2701,2701,2701,2701,3480,,
29:31.4,4.976433521,0.995286704,48.28018526,198156288,885.8051667,213.9866414,0,7.07991827,86.42142271,2701,2701,2701,2701,3480,,
29:32.4,4.040421901,1.010105475,48.28239944,197894144,698.9929888,65.65685588,0,5.30358509,77.53817015,2701,2701,2701,2701,3480,,
29:33.4,0,0,48.30470156,197894144,41.76203702,0,0,9.50073262,84.65186125,2701,2701,2701,2701,3480,,
29:34.4,0.995279972,0.995279972,48.30104337,197902336,107.4902369,54.74039844,0,7.85905116,79.47516093,2701,2701,2701,2701,3480,,
29:35.4,2.022498072,1.011249036,48.33204172,197615616,313.4872011,55.61869697,0,17.04014718,100.3029788,2701,2701,2701,2701,3480,,
29:36.4,0.992363297,0,48.32588056,197578752,225.2664685,0,0,9.684792497,81.1170629,2701,2701,2701,2701,3480,,
29:37.4,0,0,48.29318147,197578752,0,0,0,7.893968674,63.49063208,2701,2701,2701,2701,3480,,
29:38.4,0,0,48.29478593,197578752,42.46276385,0,0,4.422008511,88.40382455,2701,2701,2701,2701,3480,,
29:39.4,0,0,48.29340611,197578752,101.4062519,41.7555155,0,9.513202939,80.88402956,2701,2701,2701,2701,3480,,
29:40.4,0,0,48.28641062,197586944,41.77900881,0,0,11.02209211,82.05837656,2701,2701,2701,2701,3480,,
29:41.4,3.031339611,0,48.30139637,197623808,591.1112241,0,0,12.37995517,94.64439439,2701,2701,2701,2701,3480,,
29:42.4,1.991112905,0,48.29943891,197623808,465.9204199,0,0,8.974110781,94.6586295,2701,2701,2701,2701,3480,,
29:43.4,0,0,48.28875313,197623808,84.73464994,0,0,13.33345233,96.65203871,2701,2701,2701,2701,3480,,
