(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600),\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec,\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec,\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use,\\DESKTOP-0I0PA3Q\Memory\Cache Bytes,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections,\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time,\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency,\\DESKTOP-0I0PA3Q\TCPv4\Connections Active,latency,
13:44.1,154.8276757,1887.087969,66.20653692,201306112,87730.99114,29822.42431,0,68.19021876,110.2193759,2701,2701,2701,2701,1844,,
13:45.1,80.59178295,174.1180496,65.41874243,201248768,34171.91093,6956.762301,0,61.91246321,111.1468235,2701,2701,2701,2701,1844,,
13:46.1,75.42936139,179.6409791,65.16189898,200224768,91826.31507,9537.84425,0,66.27176236,111.7859213,2701,2701,2701,2701,1844,,
13:47.1,36.45624664,148.8630071,65.27353794,199905280,33105.30997,7661.887834,0,48.97221648,106.3282196,2701,2701,2701,2701,1844,,
13:48.1,41.89120855,156.5933272,65.21879345,201564160,24594.12906,4422.514731,0,38.82565618,106.9921421,2701,2701,2701,2701,1846,,
13:49.1,43.83768852,213.210576,65.24767391,200499200,9656.247208,20385.52147,0,39.67966303,106.3997756,2701,2701,2701,2701,1853,,
13:50.1,139.3954571,248.9204591,65.05478459,200503296,69229.75808,24688.92681,0,63.05001485,111.2791881,2701,2701,2701,2701,1862,,
13:51.1,197.3187487,241.9385662,65.27077827,200765440,270592.4215,11897.62646,0,49.26592448,112.1586811,2701,2701,2701,2701,1863,,
13:52.1,37.44890194,1813.741413,65.297605,201179136,40072.34934,6293.43979,0,60.46013121,108.3220941,2701,2701,2701,2701,1863,,
13:53.1,16.93732698,153.4322561,65.24241126,200966144,5286.438643,3552.853412,0,40.45364944,102.1785808,2701,2701,2701,2701,1863,,
13:54.1,96.00619342,277.9126652,65.45978476,200699904,40625.77869,23481.09373,0,42.36492461,103.4539267,2701,2701,2701,2701,1882,,
13:55.1,173.5096287,332.0615307,65.83863207,201527296,71611.61191,46403.85385,0,64.5534685,114.0020542,2701,2701,2701,2701,1907,,
13:56.1,202.7066591,309.0282891,66.34744142,200822784,73605.37143,43793.5813,0,73.60422102,112.3727223,2701,2701,2701,2701,1921,,
13:57.1,49.29746663,172.0380978,66.216613,200765440,32766.71818,7375.50465,0,26.50573838,100.0635997,2701,2701,2701,2701,1922,,
13:58.1,83.29073147,232.0241805,65.06579126,200462336,53659.06219,21020.00258,0,37.2587576,98.38668672,2701,2701,2701,2701,1940,,
13:59.1,45.48479265,160.712934,65.14800428,201908224,6828.783536,2970.662347,0,54.19995393,114.0033655,2701,2701,2701,2701,1940,,
14:00.1,69.71631134,1814.615989,65.39053586,202674176,79223.62431,9028.262318,0,57.20408558,107.1196981,2701,2701,2701,2701,1941,,
14:01.1,31.88307073,175.356889,65.26224249,201682944,17545.65236,6043.834596,0,47.06386027,109.8734354,2701,2701,2701,2701,1941,,
14:02.1,5.973186033,144.3519958,65.21346661,201138176,2947.767307,118.4681897,0,23.76633392,97.92106395,2701,2701,2701,2701,1941,,
14:03.1,21.2652088,168.0964124,65.33774882,202596352,4556.830456,3303.195766,0,27.63994306,108.134749,2701,2701,2701,2701,1942,,
14:04.2,40.50167236,206.3656639,65.35218904,202584064,9676.042392,19619.20296,0,48.76518552,110.8490325,2701,2701,2701,2701,1953,,
14:05.1,196.9763227,361.8144033,65.9350607,200052736,75208.67016,43886.3247,0,79.34855612,110.0612744,2701,2701,2701,2701,1975,,
14:06.1,79.83123088,210.5548714,66.01043867,199172096,29851.8909,11942.75214,0,29.05285518,103.8895637,2701,2701,2701,2701,1978,,
14:07.1,19.87153929,152.0172755,65.90534592,198717440,17212.72733,548.4544843,0,19.65951704,94.82607873,2701,2701,2701,2701,1978,,
14:08.1,9.095101475,178.870329,65.95325537,198705152,767.0202244,4318.152067,0,33.28921022,101.833384,2701,2701,2701,2701,1978,,
14:09.1,122.345597,1938.630639,65.60810191,199995392,28986.95437,17649.59572,0,49.08202231,107.1009083,2701,2701,2701,2701,1992,,
14:10.1,62.76200383,210.2029017,65.21706063,200007680,45399.84188,4469.053162,0,64.5706286,113.9995509,2701,2701,2701,2701,1993,,
14:11.1,163.717691,268.1756044,65.47627872,199249920,199280.5885,12673.55721,0,45.11718854,110.5566421,2701,2701,2701,2701,1994,,
14:12.1,11.95779799,166.4126887,65.39316719,199106560,4295.838927,4487.163695,0,30.32287786,103.4018328,2701,2701,2701,2701,1994,,
14:13.1,80.77698528,204.43558,65.34580327,199090176,85615.62643,5186.680253,0,17.80105997,103.6322256,2701,2701,2701,2701,1994,,
14:14.1,35.88189938,186.3865329,65.25133209,200294400,20747.7116,6054.073801,0,40.43398571,106.5169477,2701,2701,2701,2701,1998,,
14:15.1,111.156371,309.2168138,65.6072355,199319552,23501.48836,35334.58931,0,59.73487547,108.0809063,2701,2701,2701,2701,2015,,
14:16.1,119.845906,259.5010526,65.81584862,198299648,38226.88215,24061.29416,0,62.83949466,106.2255948,2701,2701,2701,2701,2019,,
14:17.1,22.26980829,1840.295976,65.72294984,199397376,5783.064307,1022.386653,0,36.77096288,106.7505889,2701,2701,2701,2701,2020,,
14:18.1,36.90962272,209.4870478,65.60007957,199479296,8357.535652,13451.06359,0,31.02469002,101.3686057,2701,2701,2701,2701,2031,,
14:19.1,63.80065615,205.358362,65.04551076,200138752,31043.00676,5273.522985,0,48.20646107,108.3306473,2701,2701,2701,2701,2031,,
14:20.1,228.8978778,329.4139023,65.30893256,199454720,299961.7119,17977.44028,0,49.44565308,108.3733577,2701,2701,2701,2701,2031,,
14:21.1,40.50587203,215.6937686,65.30610869,199749632,33612.78526,6152.841961,0,37.12876524,110.2731767,2701,2701,2701,2701,2034,,
14:22.1,7.974685793,164.4778945,65.25425223,199327744,953.971788,294.0665386,0,22.51148556,99.51270818,2701,2701,2701,2701,2034,,
14:23.1,32.84974488,186.1485543,65.31955413,199077888,23526.39002,3924.051343,0,38.5664002,104.7638701,2701,2701,2701,2701,2034,,
14:24.1,18.91132863,189.1132863,65.3333205,198889472,4274.955605,5771.936566,0,45.56677935,113.9994583,2701,2701,2701,2701,2038,,
14:25.1,137.0853535,1952.215509,65.68938435,201035776,41512.84716,40816.41354,0,81.62824479,111.3024702,2701,2701,2701,2701,2062,,
14:26.1,119.9611144,269.15645,65.11671712,200138752,55248.6457,19683.70353,0,64.94657384,113.932699,2701,2701,2701,2701,2064,,
14:27.1,98.3902529,243.4910299,65.26387906,199696384,106805.1041,9992.076794,0,55.71748048,113.3493847,2701,2701,2701,2701,2066,,
14:28.1,67.73761161,230.1086512,65.24006873,199495680,45953.99263,12360.12184,0,47.12104577,104.2716125,2701,2701,2701,2701,2070,,
14:29.1,55.74728495,234.1385968,65.26756933,200343552,20305.18835,7446.823683,0,43.38126653,113.9510157,2701,2701,2701,2701,2070,,
14:30.1,70.75986263,217.2626768,65.32937348,198922240,72616.56156,8724.392077,0,45.89084548,106.8410818,2701,2701,2701,2701,2070,,
14:31.1,21.94108871,194.4778317,65.26548352,199020544,4765.205538,4004.248689,0,20.90882034,101.514491,2701,2701,2701,2701,2071,,
14:32.1,54.69649327,221.7694182,65.32889215,198524928,33376.79468,8646.023864,0,28.46564659,107.2382756,2701,2701,2701,2701,2076,,
14:33.1,95.74823276,1871.080048,65.52941873,201027584,52182.78685,27521.63265,0,72.36086892,109.231553,2701,2701,2701,2701,2087,,
14:34.1,238.9994916,442.1490595,66.21391747,199909376,113084.6011,54414.20926,0,68.46734726,110.3887256,2701,2701,2701,2701,2128,,
14:35.1,108.9187461,260.1947823,65.22893372,199946240,41870.18131,16846.09939,0,74.01995066,114.0006922,2701,2701,2701,2701,2129,,
14:36.1,113.4565445,274.6842657,65.38995825,199942144,104881.6183,11477.02519,0,53.31681188,109.0864838,2701,2701,2701,2701,2129,,
14:37.1,34.43113658,225.8277487,65.41556559,199958528,39648.46645,2676.514528,0,39.90922878,103.5460946,2701,2701,2701,2701,2131,,
14:38.1,19.92870354,209.2513872,65.39095302,199639040,5507.297223,7857.887806,0,27.21837535,102.1852794,2701,2701,2701,2701,2136,,
14:39.1,64.81195915,226.3433035,65.23535158,199811072,30108.6449,9308.991548,0,35.72974458,105.8545101,2701,2701,2701,2701,2137,,
14:40.1,92.46738855,248.5682488,65.39490003,200159232,99992.04657,9813.474462,0,50.64643447,110.1157079,2701,2701,2701,2701,2137,,
14:41.1,30.30934879,600.125106,65.35417858,199958528,25523.50261,5625.415135,0,47.14023295,109.6219878,2701,2701,2701,2701,2137,,
14:42.1,33.80275649,1449.541734,65.32433547,200482816,22304.84829,6892.779728,0,37.87232494,105.5474637,2701,2701,2701,2701,2139,,
14:43.1,45.3181151,219.5410909,65.15836915,200495104,28196.93122,5012.18353,0,52.40228551,106.426362,2701,2701,2701,2701,2139,,
14:44.1,106.7366687,272.328136,65.45487509,200888320,113508.9607,14169.04339,0,61.01971721,109.6108557,2701,2701,2701,2701,2139,,
14:45.1,68.77053474,259.1353483,65.37307924,200998912,28364.35722,7312.600194,0,38.11725082,101.5643886,2701,2701,2701,2701,2139,,
14:46.1,17.93047681,217.1579969,65.23053818,201187328,4523.460844,4611.120953,0,25.29392359,98.23212873,2701,2701,2701,2701,2141,,
14:47.1,59.76949437,291.7561759,65.31416312,199847936,25856.89109,14943.38664,0,35.86142896,105.8164995,2701,2701,2701,2701,2151,,
14:48.1,152.2306706,338.0707101,65.68251722,200364032,40925.33762,43600.24798,0,67.57938419,108.1674076,2701,2701,2701,2701,2182,,
14:49.1,140.6681464,278.3433536,65.11328355,200581120,70378.96731,17252.29969,0,77.78591113,112.298866,2701,2701,2701,2701,2183,,
14:50.1,63.8834615,1901.293497,65.21131663,200015872,76136.91783,11603.46746,0,64.34956004,110.6303474,2701,2701,2701,2701,2184,,
14:51.1,44.61492345,232.9890447,65.21728527,199954432,39653.74396,6964.885271,0,42.68642044,112.9570156,2701,2701,2701,2701,2184,,
14:52.1,11.96929988,204.4755396,65.03132725,200671232,4052.605451,1384.44902,0,39.60511976,108.3380831,2701,2701,2701,2701,2185,,
14:53.1,41.91547083,262.4706864,65.03476083,200925184,22365.89564,11982.83472,0,40.35492463,111.6668471,2701,2701,2701,2701,2189,,
14:54.1,90.12563419,295.6930919,65.42798417,199630848,30476.64142,30989.04109,0,65.97616491,111.3450668,2701,2701,2701,2701,2195,,
14:55.1,69.79447264,254.2512932,65.54873655,199782400,26444.12862,15077.60022,0,51.32019277,111.9488737,2701,2701,2701,2701,2197,,
14:56.1,12.96048884,202.383018,65.48308166,199000064,2407.660041,589.2037617,0,23.67586029,99.69001484,2701,2701,2701,2701,2197,,
14:57.1,4.982895785,200.3124105,65.49184207,199274496,533.1698489,294.9874304,0,20.1969193,96.32265708,2701,2701,2701,2701,2197,,
14:58.1,25.91729961,1904.921521,65.5685357,200167424,4123.841096,11905.01189,0,35.75452779,104.6918124,2701,2701,2701,2701,2208,,
14:59.1,81.97461743,263.1284016,64.98900134,201543680,36841.01232,7528.508383,0,59.2790618,107.5783476,2701,2701,2701,2701,2208,,
15:00.1,111.7381678,296.3056772,65.13048347,201158656,96670.47543,9607.487108,0,58.29509349,113.205689,2701,2701,2701,2701,2208,,
15:01.1,37.61147904,231.6075288,65.17897052,200744960,39485.12456,4262.964216,0,32.73915027,103.1871574,2701,2701,2701,2701,2208,,
