(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600),\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec,\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec,\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use,\\DESKTOP-0I0PA3Q\Memory\Cache Bytes,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections,\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time,\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency,\\DESKTOP-0I0PA3Q\TCPv4\Connections Active,latency,
03:07.6,2.980340679,19.86893786,60.01957451,210165760,328.8309216,239.4207012,0,27.43698742,100.1833622,2701,2701,2701,2701,1449,2.096849918,
03:08.6,0,16.9066967,60.00436415,210169856,83.53897194,0,0,23.86857138,96.22945078,2701,2701,2701,2701,1449,2.068375826,
03:09.6,4.052144311,21.27375763,59.99557165,210169856,390.0188899,378.875493,0,8.189422469,95.36898444,2701,2701,2701,2701,1449,2.07438302,
03:10.6,0.99507131,18.90635488,59.95510695,210173952,53.73385072,186.0783349,0,12.53489648,90.93278261,2701,2701,2701,2701,1450,2.070723057,
03:11.6,4.97021371,19.88085484,59.95555619,210194432,710.7405605,239.5643008,0,14.97485281,94.9986778,2701,2701,2701,2701,1450,2.572925806,
03:12.6,3.029594253,1631.941438,59.95863677,210558976,548.3565598,0,0,19.12479634,101.0022131,2701,2701,2701,2701,1450,2.07395792,
03:13.6,3.987917778,31.90334222,59.91749816,210530304,383.8370861,426.7072022,0,25.62094474,105.068142,2701,2701,2701,2701,1450,2.086380005,
03:14.6,0,25.90269524,59.70888505,210477056,83.68563078,0,0,17.10470169,94.2570437,2701,2701,2701,2701,1450,2.068814039,
03:15.6,5.979675199,30.89498853,59.70875671,210468864,657.7642719,426.5501642,0,12.02048455,94.51436579,2701,2701,2701,2701,1450,2.574710131,
03:16.6,4.037853144,41.38799472,59.70375076,210468864,628.8956271,243.2806519,0,10.09083438,91.7240891,2701,2701,2701,2701,1450,2.07721591,
03:17.6,2.986631187,29.86631187,59.69929033,205975552,329.5249743,450.9813092,0,16.00194965,82.93997121,2701,2701,2701,2701,1450,2.079967022,
03:18.6,0,26.86305975,59.69052994,205950976,41.78698184,64.67032903,0,8.671798929,94.59735163,2701,2701,2701,2701,1450,2.077802896,
03:19.6,5.06067983,1713.54619,59.71857606,207958016,457.4854566,510.1165268,0,19.73973192,102.7443404,2701,2701,2701,2701,1450,2.076121092,
03:20.6,2.98434606,41.78084485,59.91008553,206483456,250.6850691,7711.55022,0,37.42428602,101.5900674,2701,2701,2701,2701,1450,2.085882902,
03:21.6,10.94172683,71.6185756,60.06594369,206331904,1447.292049,675.402956,0,40.95404539,105.612886,2701,2701,2701,2701,1453,2.098062992,
03:22.6,6.966425736,38.81294338,59.94730921,206336000,840.9471067,341.354861,0,37.41143493,106.1523487,2701,2701,2701,2701,1453,2.571238041,
03:23.6,3.007889853,38.09993814,59.9654718,205848576,289.7600559,241.6338182,0,19.70991417,104.0254329,2701,2701,2701,2701,1453,2.066508055,
03:24.6,4.050433881,40.50433881,59.96261585,205434880,389.854261,433.3964253,0,12.98182124,101.7179868,2701,2701,2701,2701,1453,2.067286968,
03:25.6,0.997422123,34.90977431,59.95590916,205430784,184.5230928,0,0,10.38201563,99.45220221,2701,2701,2701,2701,1453,2.067806005,
03:26.6,2.986408915,1612.660814,59.96377106,207011840,287.6907255,239.9081828,0,17.95558992,96.57183177,2701,2701,2701,2701,1453,2.579515219,
03:27.6,3.977657936,48.72630971,59.95340619,206135296,397.7657936,308.26849,0,18.42650781,101.2019646,2701,2701,2701,2701,1453,2.064880848,
03:28.6,9.108837296,56.67720984,60.19728555,205901824,739.840007,2142.600951,0,44.62381967,109.020622,2701,2701,2701,2701,1454,2.070978165,
03:29.6,7.973344322,50.83007005,60.24712037,205697024,1242.845046,769.4277271,0,32.28870864,104.7858943,2701,2701,2701,2701,1454,2.077693939,
03:30.6,6.974078024,51.80743675,60.22812346,205701120,623.6818347,666.5225997,0,15.93106138,95.29515376,2701,2701,2701,2701,1454,2.583790064,
03:31.6,3.02717604,46.41669927,60.16198722,205697024,484.3481663,188.6939731,0,17.62515655,97.4920433,2701,2701,2701,2701,1455,2.073516846,
03:32.6,4.974780859,46.76294007,60.16211558,205283328,763.1313837,281.5725966,0,17.22113651,96.19143169,2701,2701,2701,2701,1455,2.0887959,
03:33.6,0,1229.884384,60.25478974,205656064,83.65205529,0,0,24.91488631,94.95356111,2701,2701,2701,2701,1455,2.584527969,
03:34.6,3.97514,493.911145,60.29965069,207114240,424.346195,425.33998,0,32.46011476,99.34071537,2701,2701,2701,2701,1455,2.076297045,
03:35.6,1.013267849,54.71646386,60.18037444,205955072,230.0118018,0,0,21.62691356,94.35712986,2701,2701,2701,2701,1455,2.064625978,
03:36.6,2.991461973,62.82070143,60.20540417,205950976,330.057971,186.4677963,0,22.87515345,100.6308014,2701,2701,2701,2701,1455,2.368365957,avg
03:37.6,2.982496516,85.49823347,59.93816374,205950976,370.8237336,239.5938868,0,16.88146361,95.29565457,2701,2701,2701,2701,1457,43,total
03:38.6,3.019442978,56.36293559,59.89757065,205897728,333.1452086,242.5619192,0,12.33799874,93.99868577,2701,2701,2701,2701,1457,,
03:39.6,0,52.63237006,59.97500235,205901824,41.70867061,0,0,17.38082407,96.46052686,2701,2701,2701,2701,1457,,
03:40.6,4.044210149,49.54157433,60.01771334,205496320,431.7194334,432.730486,0,25.35346027,96.18000314,2701,2701,2701,2701,1457,,
03:41.6,4.975079902,1681.577007,60.05987878,206012416,711.4364259,239.7988513,0,26.92519219,103.2821736,2701,2701,2701,2701,1457,,
03:42.6,3.979673685,64.66969738,60.02567149,204980224,593.9662975,186.0497448,0,32.38113032,95.88696243,2701,2701,2701,2701,1458,,
03:43.6,3.98872259,65.81392274,60.05570718,204894208,352.0047686,305.1372781,0,14.30285478,97.70511253,2701,2701,2701,2701,1458,,
03:44.6,0,62.77284491,60.04694676,204894208,0,0,0,19.32010502,96.77115008,2701,2701,2701,2701,1458,,
03:45.6,8.969192162,69.76038348,60.07624438,204894208,832.1417173,667.7065276,0,23.31020973,97.64940599,2701,2701,2701,2701,1458,,
03:46.6,0,61.64703175,60.07505706,204476416,0,0,0,12.99023044,95.90385434,2701,2701,2701,2701,1458,,
03:47.6,4.038410354,66.63377084,60.0489363,204079104,400.8122277,298.8423662,0,18.37107144,92.67492409,2701,2701,2701,2701,1458,,
03:48.6,0,1664.864171,60.02432375,205205504,41.87083544,0,0,22.50664209,99.13006218,2701,2701,2701,2701,1459,,
03:49.6,2.986596385,74.66490961,59.99727239,205271040,329.5211344,239.9232429,0,19.10617551,94.77952947,2701,2701,2701,2701,1459,,
03:50.6,2.989569854,73.74272307,59.98488589,205279232,371.7031852,240.1621116,0,18.63813203,93.86188447,2701,2701,2701,2701,1459,,
03:51.6,6.072790267,80.97053689,59.93171378,204767232,1159.902941,3619.382999,0,27.65661012,105.4863225,2701,2701,2701,2701,1459,,
03:52.6,5.962316241,79.49754988,59.93296526,204902400,833.7305544,0,0,21.97064892,94.49324231,2701,2701,2701,2701,1459,,
03:53.6,4.971672941,98.43912423,59.9053363,204320768,513.0766475,319.1814028,0,24.64635181,102.2671146,2701,2701,2701,2701,1459,,
03:54.6,0,71.78459313,59.82764788,204320768,42.46412551,0,0,18.64578256,97.99355882,2701,2701,2701,2701,1459,,
03:55.6,3.975512937,1670.709312,59.84289035,205492224,512.8411688,185.8552298,0,28.5702573,101.5353022,2701,2701,2701,2701,1459,,
03:56.6,2.985550448,83.59541255,59.83987394,205549568,329.4057328,239.8392193,0,22.25128822,101.5727107,2701,2701,2701,2701,1459,,
03:57.6,0,80.80572594,59.81952927,205557760,0,0,0,16.35456714,96.25130838,2701,2701,2701,2701,1459,,
03:58.6,2.988639869,82.68570303,59.80531367,205119488,287.9056407,240.0874028,0,12.82956526,95.79517255,2701,2701,2701,2701,1459,,
03:59.6,16.96283912,95.79015034,59.88056328,205189120,8738.85559,4017.19943,0,13.85857431,102.5291672,2701,2701,2701,2701,1460,,
04:00.6,4.985602892,82.76100801,59.79157941,205205504,570.3529709,304.1217764,0,15.48127455,98.34986859,2701,2701,2701,2701,1460,,
04:01.6,4.981860995,82.69889251,59.77665786,204652544,712.4061222,240.1256999,0,17.09205715,89.7505132,2701,2701,2701,2701,1460,,
04:02.6,7.082307418,1696.718506,59.82748744,206663680,1051.216772,339.9507561,0,20.1579937,99.62430436,2701,2701,2701,2701,1460,,
04:03.6,3.966505979,92.221264,59.88239238,205811712,449.2068021,238.9819852,0,26.02732501,98.92219041,2701,2701,2701,2701,1460,,
04:04.6,3.987072775,92.69944201,59.7837496,206180352,401.697582,414.6555686,0,18.23521326,99.39551014,2701,2701,2701,2701,1461,,
04:05.6,4.052040466,97.24897119,59.7747004,205815808,522.7132201,244.1354381,0,10.96540115,98.25498711,2701,2701,2701,2701,1461,,
04:06.6,0,96.50538295,59.75291169,205815808,41.78583592,0,0,13.33154576,91.51060568,2701,2701,2701,2701,1461,,
04:07.6,3.981833654,93.57309086,59.75692288,205942784,383.2514892,426.056201,0,11.34804719,83.14620646,1100,1100,1100,1100,1461,,
04:08.6,0.997004966,99.70049657,59.75628108,205942784,137.5866853,251.2452514,0,16.65457769,94.21202152,2701,2701,2701,2701,1462,,
04:09.6,4.049590043,1762.584066,59.7780056,206987264,442.4177122,189.3183345,0,20.90251221,100.6828601,2701,2701,2701,2701,1465,,
04:10.6,0,98.14610799,59.84738287,206241792,124.9132283,0,0,30.29495161,99.9832414,2701,2701,2701,2701,1465,,
04:11.6,5.036024014,106.7637091,59.88412522,206254080,442.1629084,981.0174779,0,19.73681229,94.72259644,2701,2701,2701,2701,1465,,
04:12.6,5.951171667,100.1780564,59.79116225,206151680,1014.674769,541.5566217,0,10.89197045,97.72966397,2701,2701,2701,2701,1465,,
04:13.6,4.98478651,105.677474,59.77797351,205733888,479.5364623,971.0364122,0,11.59257429,92.78338129,2701,2701,2701,2701,1465,,
04:14.6,2.025232427,94.17330786,59.77200488,205320192,164.0438266,608.5823443,0,14.56387478,96.51967259,2701,2701,2701,2701,1465,,
04:15.6,5.983059105,103.7063578,59.79331223,205320192,701.0150918,480.6390815,0,10.41332791,95.55781269,2701,2701,2701,2701,1465,,
04:16.6,15.92673,1319.927749,60.28764927,207073280,4110.09176,4073.261197,0,33.08974931,107.4925933,2701,2701,2701,2701,1465,,
04:17.6,1.003174169,551.745793,60.24750545,206172160,54.17140513,187.5935696,0,18.91749717,102.6728221,2701,2701,2701,2701,1465,,
04:18.6,2.988968165,109.5954994,60.23922639,205733888,287.9372666,240.1137759,0,23.72188009,95.83397344,2701,2701,2701,2701,1465,,
04:19.6,0,106.5288652,60.22391975,205807616,0,0,0,18.69193001,96.45788622,2701,2701,2701,2701,1465,,
04:20.6,3.031893691,103.0843855,60.23322566,205729792,292.0724255,243.5621265,0,13.96108538,93.5470671,2701,2701,2701,2701,1465,,
04:21.6,6.962788933,114.3886753,60.23524729,205733888,947.9339791,3466.474205,0,14.13009756,93.89961225,2701,2701,2701,2701,1465,,
04:22.6,4.974491195,106.4541116,60.19953181,205733888,880.4849415,0,0,14.89302243,89.89053882,2701,2701,2701,2701,1465,,
04:23.6,4.050051401,110.3639007,60.20126463,205332480,439.430577,189.339903,0,9.825732438,95.78813146,2701,2701,2701,2701,1465,,
04:24.6,3.984445498,1706.338784,60.2237272,206225408,432.3123365,240.0628412,0,26.45799253,103.4810495,2701,2701,2701,2701,1465,,
04:25.6,1.991645206,142.4026322,60.23810326,206045184,279.8261515,186.2188268,0,23.36445006,100.8204462,2701,2701,2701,2701,1466,,
04:26.6,3.032467649,119.2770609,60.29217387,206131200,377.036811,189.0238168,0,21.82152276,93.83018548,1200,1200,1200,1200,1466,,
04:27.6,2.987349868,118.4982114,60.29958652,206049280,371.4271669,239.9837727,0,23.3726588,103.3008489,2701,2701,2701,2701,1466,,
04:28.6,0.99254553,117.1203726,60.26515459,206045184,178.6581955,185.6060142,0,22.45842283,103.6189859,2701,2701,2701,2701,1466,,
04:29.6,4.046385119,121.3915536,60.25806285,205516800,389.4645678,378.3370087,0,17.81094068,99.46428663,2701,2701,2701,2701,1467,,
04:30.6,6.959069721,121.2866437,60.24233905,205516800,676.0239158,480.1758107,0,20.77598426,101.3554829,2701,2701,2701,2701,1467,,
04:31.6,3.981667534,1762.883301,59.81423451,207126528,393.189669,304.5975664,0,22.23118119,103.9436983,2701,2701,2701,2701,1467,,
04:32.6,6.066329119,129.4150212,59.86917155,206262272,991.844811,189.0672575,0,26.14907809,104.3992707,2701,2701,2701,2701,1467,,
04:33.6,2.9888591,127.5246549,59.85229254,206221312,287.9267599,240.1050143,0,12.81447818,101.4070201,2701,2701,2701,2701,1467,,
04:34.6,3.985526281,129.5296041,59.83143443,206512128,341.7588786,426.451312,0,12.045869,94.95851229,2701,2701,2701,2701,1467,,
04:35.6,0.996739308,128.5793708,59.82979787,205799424,184.3967721,0,0,13.94481124,94.70220371,2701,2701,2701,2701,1467,,
04:36.6,4.975160276,138.3094557,59.82604343,205377536,404.9780464,411.9432708,0,12.53907552,96.08527968,2701,2701,2701,2701,1467,,
04:37.6,1.01107338,126.3841725,59.82106956,205377536,204.2368228,0,0,19.83856287,96.77313182,2701,2701,2701,2701,1467,,
04:38.6,2.989320152,1739.784328,59.8672141,204877824,287.9711746,372.668579,0,27.60360239,98.58522231,2701,2701,2701,2701,1468,,
04:39.6,2.989457371,136.5185533,59.83473965,204529664,287.9843934,186.3428428,0,25.65394144,99.68311781,2701,2701,2701,2701,1468,,
04:40.6,0,135.6138329,59.80682188,204587008,0,0,0,15.00528786,100.6948749,2701,2701,2701,2701,1468,,
04:41.6,2.986788369,165.2689564,59.80223309,204587008,389.2780841,281.7537028,0,12.10653596,95.52924731,2701,2701,2701,2701,1470,,
04:42.6,7.956247923,135.2562147,59.7894936,204029952,1209.349684,185.9772952,0,12.19816558,95.28730649,2701,2701,2701,2701,1470,,
04:43.6,0,133.4607531,59.79889579,203608064,83.66196465,0,0,13.63380544,92.23166562,2701,2701,2701,2701,1470,,
04:44.6,4.043592687,130.4058641,59.80800918,203603968,528.6997438,299.2258588,0,14.31121184,94.17623736,2701,2701,2701,2701,1470,,
04:45.6,6.961052981,1689.547002,59.81837405,205369344,836.3207938,425.618668,0,27.3577663,91.13567962,2701,2701,2701,2701,1470,,
04:46.6,1.988398187,146.1472667,59.81814942,204566528,260.4801625,265.451158,0,30.09501113,95.98226021,2701,2701,2701,2701,1471,,
04:47.6,3.033157612,147.6136705,59.82617176,204824576,377.1225964,243.6636615,0,15.47984145,97.22702744,2701,2701,2701,2701,1471,,
04:48.6,0,133.7373166,59.81596735,204328960,41.91766639,0,0,11.50555252,95.47769792,2701,2701,2701,2701,1471,,
04:49.6,3.990916451,147.6639087,59.87796405,204328960,384.1257084,427.0280602,0,15.03565896,96.01488345,2701,2701,2701,2701,1471,,
04:50.6,0.995416509,144.3353939,59.8880401,203911168,53.75249151,186.1428873,0,14.03068871,94.15921651,2701,2701,2701,2701,1472,,
04:51.6,4.042137764,150.5696317,59.86021861,203911168,437.5614129,3370.132361,0,13.1924014,91.3746959,2701,2701,2701,2701,1472,,
04:52.6,6.959121966,1721.885607,59.8762954,205213696,1315.274052,53.68465517,0,26.60533422,99.73759633,2701,2701,2701,2701,1472,,
04:53.6,2.992348636,160.5893768,59.96434867,204894208,288.2629186,373.04613,0,31.03545029,93.30221061,2701,2701,2701,2701,1472,,
04:54.6,3.990908933,154.6477212,59.85851787,205099008,391.1090755,240.4522632,0,19.71504634,95.47122623,2701,2701,2701,2701,1472,,
04:55.6,2.021778594,155.6769517,59.88187896,204374016,291.1361175,189.0362985,0,21.02466467,98.4545233,2701,2701,2701,2701,1472,,
04:56.6,3.981276983,157.2604408,59.87664837,204509184,341.3945013,186.124699,0,7.856419909,92.93726149,2701,2701,2701,2701,1472,,
04:57.6,0,176.9465815,59.73298418,204218368,0,0,0,25.04895786,105.6672192,2701,2701,2701,2701,1473,,
04:58.6,5.053730837,157.6764021,59.70259555,204214272,465.9539832,362.8578741,0,25.38566125,103.5098089,2701,2701,2701,2701,1473,,
04:59.6,1.991735074,154.3594682,59.69412393,204242944,161.330541,240.999944,0,24.90953662,98.4192398,1100,1100,1100,1100,1473,,
05:00.6,5.972568645,1834.574002,59.7501841,205537280,690.8271066,489.7506289,0,34.68357439,105.18041,2701,2701,2701,2701,1473,,
05:01.6,3.977641507,165.0721225,59.80159129,205103104,392.7920988,304.2895753,0,21.53388995,103.5174873,2701,2701,2701,2701,1473,,
05:02.6,8.092584777,165.8979879,59.8729581,205094912,1315.045026,243.7891164,0,17.81204642,100.2716844,2701,2701,2701,2701,1473,,
05:03.6,16.94067912,176.3823649,59.85062389,204673024,4153.455915,4525.154345,0,13.58342285,87.12907204,2701,2701,2701,2701,1474,,
05:04.6,0,160.4983444,59.82970161,204967936,83.73826664,0,0,13.55041941,96.46679465,2701,2701,2701,2701,1474,,
05:05.6,4.041394507,156.6040371,59.83060011,204259328,521.3398914,243.494019,0,15.53798044,96.59276029,2701,2701,2701,2701,1474,,
05:06.6,0,160.2756722,59.82726281,204255232,41.81104491,0,0,13.66194041,95.69216163,2701,2701,2701,2701,1474,,
05:07.6,3.977847619,1677.657233,59.89509978,206262272,382.8678333,425.6296952,0,24.64884685,103.6727959,2701,2701,2701,2701,1475,,
05:08.6,0,170.348692,59.89217964,205475840,0,0,0,26.06938717,102.69059,2701,2701,2701,2701,1475,,
05:09.6,3.038359788,166.0970018,59.84186348,205471744,292.6953263,244.0815697,0,22.05614343,99.05552041,2701,2701,2701,2701,1475,,
05:10.6,3.978131431,173.0487172,59.82090911,204976128,341.1247702,371.9552888,0,22.69032072,91.94764955,2701,2701,2701,2701,1475,,
05:11.6,0.994967385,171.1343903,59.8157748,204976128,53.72823881,186.0589011,0,11.00217507,97.24073169,2701,2701,2701,2701,1476,,
05:12.6,8.034130267,173.738067,59.81654496,204558336,1179.008617,242.0281743,0,16.8177967,94.08140069,2701,2701,2701,2701,1476,,
05:13.6,0.996163828,170.3440146,59.84526497,204554240,81.68543391,79.69310625,0,16.34946927,91.64055901,2701,2701,2701,2701,1476,,
05:14.6,4.044676459,1824.149083,59.80611592,204677120,346.8310063,378.1772489,0,26.53550093,102.0664502,2701,2701,2701,2701,1476,,
05:15.6,7.96000523,185.0701216,59.82139044,204746752,777.0955105,480.5853157,0,23.04364062,95.5951841,2701,2701,2701,2701,1476,,
05:16.6,0.994126696,179.9369319,59.78824211,204746752,95.43616277,185.9016921,0,17.67159104,101.2738728,2701,2701,2701,2701,1476,,
05:17.6,3.032930677,175.9099793,59.79591148,204238848,419.5554103,457.9725322,0,11.93428032,98.45955312,2701,2701,2701,2701,1476,,
05:18.6,0,178.2473534,59.81343229,203558912,83.64680271,0,0,15.19887169,99.44093696,2701,2701,2701,2701,1476,,
05:19.6,2.982412552,179.9388906,59.84202392,203558912,370.8132939,185.9037157,0,10.30010579,96.06218779,2701,2701,2701,2701,1476,,
05:20.6,0.996367326,180.342486,59.76430342,203554816,179.3461187,186.32069,0,11.25369421,98.87525381,2701,2701,2701,2701,1476,,
05:21.6,3.032145928,1829.39471,59.78442348,205135872,419.4468534,243.5823895,0,22.21752435,102.6171057,2701,2701,2701,2701,1476,,
05:22.6,7.932103159,191.3619887,59.79472416,205201408,1537.8365,3248.196243,0,28.74197337,102.4122919,2701,2701,2701,2701,1476,,
05:23.6,3.039069872,193.4874485,59.80017936,204791808,335.3107092,244.1386131,0,18.48396458,93.34338511,2701,2701,2701,2701,1476,,
05:24.6,0,185.5367258,59.83692172,204578816,41.8953897,0,0,13.87968693,106.8572177,2701,2701,2701,2701,1476,,
05:25.6,4.984837175,188.4268452,59.82488819,203866112,617.1228422,186.4329103,0,15.49888539,103.1111418,2701,2701,2701,2701,1476,,
05:26.6,3.977732612,196.8977643,59.800404,203866112,389.817796,239.6583899,0,14.92848262,96.08574636,2701,2701,2701,2701,1476,,
05:27.6,3.031825432,193.0262192,59.78310782,203862016,292.0658499,243.556643,0,13.54346023,96.83386453,2701,2701,2701,2701,1476,,
05:28.6,4.987388603,1809.424585,59.80749574,204828672,471.8069618,404.9759545,0,25.19362135,102.6978586,2701,2701,2701,2701,1477,,
05:29.6,12.96216735,210.3859469,59.81214872,203972608,4274.523955,2134.769253,0,27.15736347,99.1932169,2701,2701,2701,2701,1479,,
05:30.6,7.980825703,232.4415486,59.7985749,203997184,699.3198522,534.7153221,0,24.40539308,102.6009999,2701,2701,2701,2701,1481,,
05:31.6,0,196.0034205,59.79392195,203685888,0,0,0,16.43638118,98.83081192,2701,2701,2701,2701,1481,,
05:32.6,9.094976541,213.2266722,59.79600774,203264000,1240.959021,432.5166622,0,10.79464497,95.66195834,2701,2701,2701,2701,1481,,
05:33.6,0,195.8470758,59.76744819,202846208,143.1572534,41.7541989,0,20.77853611,100.9430937,2701,2701,2701,2701,1481,,
05:34.6,2.987618339,198.1786831,59.77271084,203137024,347.5596001,281.8319966,0,14.80035965,101.3620784,2701,2701,2701,2701,1481,,
05:35.6,3.020593183,203.3866077,59.76946982,202870784,507.4596548,188.2836417,0,22.12047783,101.8576893,2701,2701,2701,2701,1482,,
05:36.6,4.991701359,1829.957718,59.80082116,203595776,823.6307242,572.0489757,0,30.15913842,101.3234424,2701,2701,2701,2701,1482,,
05:37.6,3.021350133,210.4873926,59.79353687,204095488,291.0567295,188.330825,0,35.12976738,105.5565757,2701,2701,2701,2701,1482,,
05:38.6,0.996549908,207.2823808,59.78917271,204079104,137.5238873,186.3548327,0,18.64159603,102.5024606,2701,2701,2701,2701,1482,,
05:39.6,2.989130091,208.2427297,59.77518173,203583488,371.648508,240.126784,0,10.48053426,96.1159629,2701,2701,2701,2701,1482,,
05:40.6,0,205.2868091,59.78233767,203165696,83.70918431,0,0,15.52684984,96.22962026,2701,2701,2701,2701,1482,,
05:41.6,3.032599597,202.1733065,59.76991909,203165696,334.5968223,243.6188343,0,17.07938494,96.2333098,2701,2701,2701,2701,1482,,
05:42.6,5.971300593,205.0146537,59.78487273,203165696,1004.173716,79.61734124,0,14.86125958,96.60884445,2701,2701,2701,2701,1482,,
05:43.6,2.983312901,1790.982178,59.79802938,203558912,329.1588567,239.6594697,0,25.37105511,104.5557119,2701,2701,2701,2701,1482,,
05:44.6,0.996602783,215.266201,59.81959346,203538432,65.77578365,54.81315304,0,28.41324407,100.3073563,2701,2701,2701,2701,1482,,
05:45.6,7.073633127,213.2195128,59.79969803,203759616,722.5210979,487.0701667,0,17.5013844,99.60076213,2701,2701,2701,2701,1482,,
05:46.6,0,236.7809777,59.78795331,203120640,0,0,0,18.38761739,99.33070464,2701,2701,2701,2701,1482,,
05:47.6,2.985299173,215.9366402,59.77479666,202842112,287.5838204,239.8190336,0,20.31170716,90.3501308,2701,2701,2701,2701,1482,,
05:48.6,4.040485083,230.3076497,59.79308762,202436608,358.5930511,433.3420251,0,12.40712567,96.26166442,2701,2701,2701,2701,1483,,
05:49.6,0,214.0052192,59.81657704,202440704,41.80567073,0,0,15.23727789,97.47808226,2701,2701,2701,2701,1483,,
05:50.6,2.985377692,1796.202245,59.78095782,204451840,371.1819597,425.9138841,0,24.20010043,104.3784799,2701,2701,2701,2701,1484,,
05:51.6,3.033350997,231.5457928,59.79251001,203595776,334.6797267,378.1577576,0,23.77222369,106.5135135,2701,2701,2701,2701,1484,,
05:52.6,10.93281238,228.5951679,59.81497258,203173888,1787.017878,3441.848115,0,22.74271464,96.6781786,2701,2701,2701,2701,1484,,
05:53.6,0.996374823,226.1770848,59.80220101,203173888,137.4997256,240.1263323,0,11.63747835,98.23876251,2701,2701,2701,2701,1484,,
05:54.6,2.025268047,229.8679234,59.79895998,203046912,377.7124908,244.0447997,0,10.60572875,95.13087544,2701,2701,2701,2701,1484,,
05:55.6,3.988839735,229.3582848,59.79543013,202756096,460.7109894,186.4782576,0,19.76288652,98.50184135,2701,2701,2701,2701,1484,,
