(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600),\\DESKTOP-0I0PA3Q\IPv4\Datagrams Received/sec,\\DESKTOP-0I0PA3Q\IPv4\Datagrams Sent/sec,\\DESKTOP-0I0PA3Q\Memory\% Committed Bytes In Use,\\DESKTOP-0I0PA3Q\Memory\Cache Bytes,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Received/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\Bytes Sent/sec,\\DESKTOP-0I0PA3Q\Network Adapter(Killer Wireless-n_a_ac 1535 Wireless Network Adapter)\TCP Active RSC Connections,\\DESKTOP-0I0PA3Q\Processor(_Total)\% Processor Time,\\DESKTOP-0I0PA3Q\Processor Information(_Total)\% Processor Performance,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_0)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_1)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_2)\Processor Frequency,\\DESKTOP-0I0PA3Q\Processor Performance(PPM_Processor_3)\Processor Frequency,\\DESKTOP-0I0PA3Q\TCPv4\Connections Active,latency,
41:45.1,0.997627263,0,46.4835646,234680320,184.5610436,0,0,47.38780079,113.9967511,2701,2701,2701,2701,1183,0.162786007,
41:46.1,0,0,44.64997697,234983424,0,0,0,48.22526534,113.9861582,2701,2701,2701,2701,1183,0.161687136,
41:47.1,0,0,44.58015045,235278336,41.90182872,0,0,58.30294441,113.9917979,2701,2701,2701,2701,1183,0.168637037,
41:48.1,0,0,44.50079339,234549248,0,0,0,62.2714556,113.9973791,2701,2701,2701,2701,1183,0.146844864,
41:49.1,0,0,46.25929188,234565632,0,0,0,50.60297792,113.1239535,2701,2701,2701,2701,1183,0.146543026,
41:50.1,0,0,44.61028239,234864640,0,0,0,56.13564921,113.9899521,2701,2701,2701,2701,1183,0.141041994,
41:51.1,1.993672949,2.990509424,46.40327695,235266048,204.3514773,1872.058899,0,52.10774058,113.3266483,2701,2701,2701,2701,1183,0.201061964,
41:52.1,12.96989214,8.979156095,44.45959063,235450368,4864.707236,3684.447051,0,45.82701902,113.9989657,2701,2701,2701,2701,1183,0.156311989,
41:53.1,0.99666504,0.99666504,46.19379743,235773952,166.4430616,80.72986822,0,50.16651858,113.9994404,2701,2701,2701,2701,1183,0.147319794,
41:54.1,0,0,44.40908193,234745856,83.71507476,0,0,42.37709664,113.9976119,2701,2701,2701,2701,1183,0.155544996,
41:55.1,1.012480723,0,46.30290136,235192320,314.8815048,0,0,42.65974285,113.3559451,2701,2701,2701,2701,1183,0.143461227,
41:56.1,0,0,44.47249056,235331584,143.4548216,41.84098964,0,45.49319551,113.9832214,2701,2701,2701,2701,1183,0.14065814,
41:57.1,0,0,46.3430131,235622400,41.75286671,0,0,45.26711954,113.9942567,2701,2701,2701,2701,1183,0.177237988,
41:58.1,0,0,44.51106201,234856448,42.36164551,0,0,42.47103819,113.9992539,2701,2701,2701,2701,1183,0.139964104,
41:59.1,0,0,46.36903758,234897408,41.57581831,0,0,44.71660557,113.997473,2701,2701,2701,2701,1183,0.155838966,
42:00.1,0,0,44.54899166,235196416,0,0,0,43.3914913,114.0029347,2701,2701,2701,2701,1183,0.185557842,
42:01.1,0,0,46.45166775,236261376,0,0,0,48.31997277,113.9868318,2701,2701,2701,2701,1183,0.157951832,
42:02.1,1.993432853,0,44.63823225,234790912,382.7391078,0,0,50.94402264,113.9866494,2701,2701,2701,2701,1183,0.140309095,
42:03.1,0,0,46.50599508,235212800,41.90430701,0,0,45.83007805,114.0016291,2701,2701,2701,2701,1183,0.171922922,
42:04.1,0,0,44.68116785,234319872,0,0,0,46.60831811,113.9995539,2701,2701,2701,2701,1183,0.160678864,
42:05.1,1.013818635,0,46.51889502,234627072,187.5564474,0,0,48.5164161,113.9994508,2701,2701,2701,2701,1183,0.16082406,
42:06.1,1.991568825,1.991568825,44.66444928,234631168,129.4519736,119.4941295,0,47.0955112,113.9977869,2701,2701,2701,2701,1183,0.177899122,
42:07.1,0.997547602,1.995095203,46.57437758,234971136,66.83568931,129.6811882,0,45.05683788,113.9963794,2701,2701,2701,2701,1183,0.167394876,
42:08.1,0.996665415,0.996665415,44.74521828,234151936,108.6365302,64.78325196,0,47.8296382,113.9986874,2701,2701,2701,2701,1183,0.147837162,
42:09.1,0,0,46.57498727,234500096,83.7136572,0,0,49.39440707,113.9920533,2701,2701,2701,2701,1183,0.149387121,
42:10.1,0,0,44.67112388,234758144,42.57777487,0,0,45.3484615,114.0000417,2701,2701,2701,2701,1183,0.165004015,
42:11.1,0,0,46.4122299,234807296,83.81297123,0,0,46.60804112,114.0012166,2701,2701,2701,2701,1183,0.144985914,
42:12.1,1.984829227,0,44.70026103,235065344,547.8128666,0,0,43.786882,113.9897205,2701,2701,2701,2701,1183,0.146435022,
42:13.1,0,0,44.82797681,234295296,125.5869314,0,0,45.88272359,113.6695571,2701,2701,2701,2701,1183,0.17750597,
42:14.1,0.997580291,0.997580291,46.67372632,234524672,149.6370437,54.86691602,0,48.16912349,114.0003922,2701,2701,2701,2701,1183,0.149230003,
42:15.1,9.124874196,9.124874196,46.6408026,234885120,5018.680808,3207.900217,0,44.95214514,114.0004429,2701,2701,2701,2701,1184,0.154109955,
42:16.1,0.993767101,0.993767101,44.87521237,234934272,95.40164169,53.66342345,0,46.81984636,114.0019006,2701,2701,2701,2701,1184,0.161053896,
42:17.1,6.983214599,10.97362294,46.72548651,235311104,4407.406014,1750.79166,0,47.77906841,113.986778,2701,2701,2701,2701,1185,0.155036926,
42:18.1,7.974415662,5.980811746,44.92928301,235511808,1015.741195,1392.532335,0,59.89741112,112.810112,2701,2701,2701,2701,1185,0.147607088,
42:19.1,0,0,46.64792645,234991616,0,0,0,49.3597041,113.3242895,2701,2701,2701,2701,1185,0.154450178,
42:20.1,0,0,44.9559172,235188224,41.75863492,0,0,44.43931425,113.9957994,2701,2701,2701,2701,1185,0.170849085,
42:21.1,0,0,45.00565574,235225088,0,0,0,52.54600368,113.9912528,2701,2701,2701,2701,1185,0.150825024,
42:22.1,2.993170424,0.997723475,46.70697093,235524096,465.9368627,80.81560145,0,47.38803699,113.9963062,2701,2701,2701,2701,1185,0.140512943,
42:23.1,0,0,45.09220082,235065344,0,0,0,56.48397506,113.9974113,2701,2701,2701,2701,1185,0.171093941,
42:24.1,0,0,46.78940856,235098112,0,0,0,47.98099942,113.4861209,2701,2701,2701,2701,1185,0.136953831,
42:25.1,0.99569943,0,46.94205777,235298816,226.0237706,0,0,56.43801787,113.9744352,2701,2701,2701,2701,1185,0.138648033,
42:26.1,0,0,46.97084197,235384832,41.79756492,0,0,50.60359753,112.9121188,2701,2701,2701,2701,1185,0.178288937,
42:27.1,0,0,47.00193658,236015616,42.47254059,0,0,54.5962234,113.9868999,2701,2701,2701,2701,1185,0.160802126,
42:28.1,0,0,45.1700176,234864640,41.86383872,0,0,51.33165305,113.9948782,2701,2701,2701,2701,1185,0.147519112,
42:29.1,0,0,45.16209151,234872832,41.85594659,0,0,54.44934715,113.9939509,2701,2701,2701,2701,1185,0.173542976,
42:30.1,0,0,46.93204589,235159552,83.81600261,0,0,46.21671473,114.005996,2701,2701,2701,2701,1185,0.165337086,
42:31.1,0,0,47.09560551,235720704,84.98791628,0,0,45.06535625,113.2424415,2701,2701,2701,2701,1185,0.147378922,
42:32.1,1.985484685,0,46.46553037,235413504,464.6034164,0,0,50.74883373,113.4352968,2701,2701,2701,2701,1185,0.141260862,
42:33.1,0,0,45.33200482,235728896,41.89254958,0,0,53.23355894,113.2772887,2701,2701,2701,2701,1185,0.179675102,
42:34.1,0,0,45.31259074,235171840,41.87184416,0,0,53.27985392,114.0063533,2701,2701,2701,2701,1185,0.14783597,
42:35.1,1.01152403,0,45.33434735,234426368,229.6159549,0,0,51.39779116,113.9918645,2701,2701,2701,2701,1185,0.154361963,
42:36.1,0,0,45.45487509,234483712,41.84357092,0,0,49.02005928,113.9977253,2701,2701,2701,2701,1185,0.175503969,
42:37.1,0.995612591,0.995612591,47.29895595,234733568,66.70604358,64.7148184,0,49.82593132,113.9833915,2701,2701,2701,2701,1185,0.143751144,
42:38.1,0,0,46.56382016,234479616,0,0,0,49.13476132,113.9939513,2701,2701,2701,2701,1185,0.136860132,
42:39.1,0,0,45.48057868,234889216,0,0,0,50.89479596,114.0054072,2701,2701,2701,2701,1185,0.158459187,
42:40.1,0,0,45.56112304,234893312,0,0,0,47.44359649,113.229547,2701,2701,2701,2701,1185,0.16565299,
42:41.1,0,0,47.30652905,235167744,0,0,0,56.08551011,113.9803214,2701,2701,2701,2701,1185,0.140717983,
42:42.1,1.99149844,0,47.46527526,235458560,424.1891676,0,0,48.27139765,114.0019586,2701,2701,2701,2701,1185,0.156880856,
42:43.1,0,0,47.50634968,235192320,41.90365978,0,0,54.0118067,113.9811437,2701,2701,2701,2701,1185,0.16946578,
42:44.1,0,0,45.65001066,235114496,41.87707772,0,0,48.1990405,113.9998561,2701,2701,2701,2701,1185,0.142468214,
42:45.1,0.997581419,0,45.76322202,235401216,226.450982,0,0,51.29081808,113.9924631,2701,2701,2701,2701,1185,0.165644884,
42:46.1,0,0,47.36072804,235667456,84.56661051,0,0,53.98538325,113.9960547,2701,2701,2701,2701,1185,0.175291061,
42:47.1,0,0,47.59960143,235970560,84.640096,0,0,48.44101483,113.8691725,2701,2701,2701,2701,1185,0.149316072,
42:48.1,0,0,47.64885864,236277760,83.79702854,0,0,48.94946202,113.990499,2701,2701,2701,2701,1185,0.156950951,
42:49.1,0,0,47.68081967,235225088,83.72745687,0,0,52.11331097,114.0071546,2701,2701,2701,2701,1185,0.156640053,
42:50.1,0,0,47.88166716,235753472,83.54286195,0,0,55.32173272,113.989221,2701,2701,2701,2701,1185,0.150363922,
42:51.1,1.994226891,1.994226891,47.94408103,232771584,190.4486681,135.6074286,0,94.15419636,113.9969498,2701,2701,2701,2701,1185,0.153890848,
42:52.1,2.024422022,0,48.11036823,233508864,473.7147531,0,0,74.31431338,113.9878984,2701,2701,2701,2701,1185,0.159707069,
42:53.1,0,0,46.18080122,233189376,41.87184416,0,0,80.91608975,113.1567187,2701,2701,2701,2701,1185,0.166078091,
42:54.1,1.99152839,0,46.02590575,233193472,1015.679479,0,0,55.27107165,113.9749423,2701,2701,2701,2701,1185,0.153671026,
42:55.2,0.886138755,1.772277509,48.06371025,232316928,529.0248365,1254.772477,0,70.22880583,113.9925531,2701,2701,2701,2701,1185,0.158226013,
42:56.1,0,4.558106395,48.00152102,232415232,47.86011714,3227.139327,0,59.02344036,113.6234807,2701,2701,2701,2701,1185,0.166480064,
42:57.1,2.016009689,2.016009689,46.2271704,232554496,207.6489979,1427.33486,0,67.32801287,113.9886858,2701,2701,2701,2701,1185,0.163634777,
42:58.1,1.986978008,1.986978008,46.17595574,232849408,197.7043118,693.4553248,0,57.71300749,113.2772635,2701,2701,2701,2701,1185,0.155269861,
42:59.1,2.015454317,1.007727158,46.1960116,233144320,170.3058898,778.9730934,0,52.36981859,113.3930198,2701,2701,2701,2701,1185,0.178247929,
43:00.1,0.99765883,1.995317661,46.20076084,233197568,102.7588595,696.3658636,0,56.35140877,113.9885527,2701,2701,2701,2701,1185,0.161355019,
43:01.1,0.995690446,0,46.31493486,232468480,102.5561159,714.9057402,0,50.60350408,113.9814951,2701,2701,2701,2701,1185,0.159484863,
43:02.1,2.02774594,2.02774594,46.3127528,232767488,389.3272205,707.6833331,0,52.8729012,112.9627111,2701,2701,2701,2701,1185,0.194819212,
43:03.1,0,0,46.39743668,233353216,41.86144399,715.631352,0,50.55438881,113.9916607,2701,2701,2701,2701,1185,0.145944118,
43:04.1,0,0,46.43729172,233099264,41.8176624,0,0,52.1595996,114.0003298,2701,2701,2701,2701,1185,0.159255981,
43:05.1,2.015491894,2.015491894,46.49726677,233115648,409.1448546,182.4020165,0,50.00787026,113.8250203,2701,2701,2701,2701,1185,0.165212154,
43:06.1,0.994116247,0.994116247,46.5549314,232366080,150.1115533,64.61755607,0,52.62571229,113.9896402,2701,2701,2701,2701,1185,0.180554867,
43:07.1,0,0,46.55858959,232669184,83.30638849,0,0,51.18835377,112.7342432,2701,2701,2701,2701,1185,0.167752981,
43:08.1,0,0,46.54597846,232722432,85.15893979,0,0,48.51698502,113.9986876,2701,2701,2701,2701,1185,0.167690039,
43:09.1,0,0,46.65309285,233025536,41.69297482,0,0,53.07718867,113.9990967,2701,2701,2701,2701,1185,0.148087025,
43:10.1,0,0,46.70084185,233316352,101.3169133,41.71872901,0,53.41877382,114.0005077,2701,2701,2701,2701,1185,0.156799078,
43:11.1,0,0,46.68235836,232579072,42.25935391,0,0,51.68023898,113.9995446,2701,2701,2701,2701,1185,0.158514977,
43:12.1,3.023144666,0,46.71890818,232607744,800.1256215,151.1572333,0,53.15707552,113.7377455,2701,2701,2701,2701,1185,0.172472,
43:13.1,1.993123814,0.996561907,46.77830563,232951808,217.2504958,69.7593335,0,55.2299576,113.9881596,2701,2701,2701,2701,1185,0.154748201,
43:14.1,0,0,46.89796696,233127936,0,0,0,55.38137602,114.001077,2701,2701,2701,2701,1185,0.154368877,
43:15.1,0.995488347,0,46.93878466,233414656,225.9758548,0,0,49.83407821,114.0008576,2701,2701,2701,2701,1185,0.17271781,
43:16.1,3.030954534,5.051590891,49.05305818,232673280,319.2605443,3041.057716,0,59.33264056,113.9986283,2701,2701,2701,2701,1185,0.175317049,
43:17.1,11.03484062,6.019003977,49.30088454,232075264,3711.719119,919.9044411,0,68.66738844,113.9870892,2701,2701,2701,2701,1185,0.148555994,
43:18.1,0,0,49.34847309,231280640,41.85906528,0,0,54.8358957,113.9974737,2701,2701,2701,2701,1185,0.17798996,
43:19.1,0,0,47.55608822,231284736,41.78012297,0,0,54.92674882,113.9875473,2701,2701,2701,2701,1185,0.159054041,
43:20.1,2.015445114,2.015445114,48.65216546,231567360,195.4981761,151.1583836,0,53.15855233,113.9990059,2701,2701,2701,2701,1185,0.154606104,
43:21.1,0.993261349,0,47.564977,231858176,144.0228956,0,0,52.25202753,113.6808615,2701,2701,2701,2701,1185,0.159482002,
43:22.1,2.018530346,0,47.60926034,231079936,429.9469637,0,0,52.32181063,113.9985251,2701,2701,2701,2701,1185,0.181517124,
43:23.1,0,0,49.56928018,231034880,41.89949277,0,0,53.62328427,113.9962901,2701,2701,2701,2701,1185,0.166445971,
43:24.1,0,0,47.69051067,230985728,125.526463,0,0,56.39452598,113.9996858,2701,2701,2701,2701,1185,0.150833845,
43:25.1,0.992986141,0,47.73232314,231268352,267.1132719,0,0,56.95509745,113.9977424,2701,2701,2701,2701,1185,0.160998106,
43:26.1,0,0,48.91237832,231534592,85.01477514,0,0,56.9201854,114.0033294,2701,2701,2701,2701,1185,0.156836033,
43:27.1,0,0,47.82326448,231563264,41.81797683,0,0,58.77161749,113.9996767,2701,2701,2701,2701,1185,0.167209148,
43:28.1,0,0,49.78190445,230907904,83.79942745,0,0,57.5203209,113.9975716,2701,2701,2701,2701,1185,0.156193972,
43:29.1,0,0,49.81373713,231313408,41.86420111,0,0,63.01324848,114.0024447,2701,2701,2701,2701,1185,0.159067869,
43:30.1,0,0.997644174,48.05257524,231395328,41.9010553,214.4934974,0,60.63821296,113.995334,2701,2701,2701,2701,1185,0.143942833,
43:31.1,0,1.004550066,48.05023271,231288832,0,215.9782643,0,55.26008752,113.9936867,2701,2701,2701,2701,1185,0.160014868,
43:32.1,3.023456426,2.015637617,49.53767214,231575552,451.5028262,282.1892664,0,61.42347369,114.0010642,2701,2701,2701,2701,1185,0.144054174,
43:33.1,0,0.997724226,49.56937645,231096320,0,214.5107087,0,59.07945071,113.9999573,2701,2701,2701,2701,1185,0.142727137,
43:34.1,0.995760826,1.991521651,49.6223881,230830080,119.4912991,153.3471671,0,53.71507562,114.0006886,2701,2701,2701,2701,1186,0.182949066,
43:35.1,11.96019652,12.95687956,49.6644894,231182336,4350.521484,1938.548519,0,56.78386556,113.7179039,2701,2701,2701,2701,1187,0.151659966,
43:36.1,0.996596032,0.996596032,49.71082647,231297024,53.81618574,54.81278177,0,54.44795248,113.9898091,2701,2701,2701,2701,1187,0.137291908,
43:37.1,2.027869373,0,47.95511976,231530496,255.511541,0,0,52.87288209,113.9995815,2701,2701,2701,2701,1187,0.167207956,
43:38.1,0,0,47.94077581,231559168,0,0,0,54.40263309,113.9922174,2701,2701,2701,2701,1187,0.153075933,
43:39.1,0,0,47.97742189,230793216,41.85517487,0,0,54.45100868,113.9931771,2701,2701,2701,2701,1187,0.146401882,
43:40.1,0,0,48.01451723,231079936,41.82307112,0,0,55.65857564,114.0060581,2701,2701,2701,2701,1187,0.149677038,
43:41.1,0.996594907,0,49.98997207,231071744,144.5062615,0,0,53.28000759,114.0008491,2701,2701,2701,2701,1187,0.162396193,
43:42.1,2.02592337,0,50.03916508,231677952,474.0660687,0,0,55.68977699,114.0020935,2701,2701,2701,2701,1187,0.146074057,
43:43.1,0,0,48.24970035,231632896,83.7956082,0,0,57.52036752,113.9961314,2701,2701,2701,2701,1187,0.146481037,
43:44.1,0.996727305,0.996727305,48.28111586,230854656,149.5090957,54.82000175,0,51.33338018,114.0024739,2701,2701,2701,2701,1187,0.163868189,
43:45.1,1.995464991,0.997732495,48.26369133,229269504,309.2970736,80.81633214,0,53.62319101,113.9929251,2701,2701,2701,2701,1187,0.164839983,
43:46.1,0,0,48.30916199,229523456,41.86116042,0,0,56.78511895,113.9979969,2701,2701,2701,2701,1187,0.14487195,
43:47.1,0,0,50.26709602,229806080,42.4105031,0,0,50.30019064,114.0022178,2701,2701,2701,2701,1187,0.155905008,
43:48.1,0,0,50.32200095,229777408,41.90129206,0,0,58.69062874,113.999285,2701,2701,2701,2701,1187,0.153501987,
43:49.1,0,0,50.40524082,229380096,41.86202689,0,0,59.89880409,114.0006646,2701,2701,2701,2701,1187,0.149697065,
43:50.1,0.99771032,0,48.75568583,229285888,95.78019069,0,0,69.60083976,114.0003813,2701,2701,2701,2701,1187,0.144516945,
43:51.2,1.812957613,0,48.86142035,229318656,386.1599717,0,0,71.29843985,113.9979591,2701,2701,2701,2701,1187,0.169401169,
43:52.1,0,0,48.80282514,229605376,46.98582415,0,0,55.89887122,114.0001288,2701,2701,2701,2701,1187,0.142306805,
43:53.1,0,0,50.76894196,230928384,41.82113703,0,0,61.49443937,114.0011477,2701,2701,2701,2701,1187,0.144484043,
43:54.2,0,0,50.90686214,229847040,0,0,0,86.6101289,114.0000138,2701,2701,2701,2701,1187,0.168740988,
43:55.1,1.124873749,0,50.71609073,227835904,255.346341,0,0,63.08719623,113.9992456,2701,2701,2701,2701,1187,0.144052029,
43:56.1,0,0,49.04291794,227868672,0,0,0,55.4423505,114.000257,2701,2701,2701,2701,1187,0.147022963,
43:57.1,0,0,49.08389609,228151296,41.81965907,0,0,59.93878259,114.0017316,2701,2701,2701,2701,1187,0.158394098,
43:58.1,0,0,50.99911914,228405248,41.85805717,0,0,60.28778084,113.9996034,2701,2701,2701,2701,1187,0.156866789,
43:59.1,2.938150472,1.958766981,49.10966387,229236736,295.7738141,105.773417,0,69.37072973,113.9949038,2701,2701,2701,2701,1187,0.147285938,
44:00.1,1.030297289,1.030297289,50.84714378,228753408,155.5748907,66.9693238,0,67.02572871,114.0044598,2701,2701,2701,2701,1187,0.144661903,
44:01.1,0,0,49.18959854,227975168,125.412723,0,0,65.39657701,113.9997956,2701,2701,2701,2701,1187,0.158233881,
44:02.1,1.993195815,0,49.22608418,228233216,466.4078206,0,0,68.85337565,113.9978015,2701,2701,2701,2701,1187,0.142307997,
44:03.1,0,0,50.98551324,228757504,42.37297367,0,0,66.11301234,114.0055707,2701,2701,2701,2701,1187,0.144696951,
44:04.1,0,0,49.23240578,228470784,59.85141332,41.89598933,0,61.80726548,113.9966767,2701,2701,2701,2701,1187,0.16270113,
44:05.1,0.99696781,0,49.20724769,228757504,226.3116929,0,0,56.00055661,114.0023131,2701,2701,2701,2701,1187,0.152573109,
44:06.1,0,0,51.18921668,228626432,0,0,0,56.04893534,113.9989429,2701,2701,2701,2701,1187,0.149428129,
44:07.1,0,0,49.4252951,227868672,0,0,0,64.10734374,113.9995923,2701,2701,2701,2701,1187,0.156310797,
44:08.1,0,0,49.41521903,228130816,0,0,0,55.74723706,114.0019356,2701,2701,2701,2701,1187,0.154837847,
44:09.1,0,0,51.35287255,228188160,0,0,0,57.56266858,114.0011546,2701,2701,2701,2701,1187,0.1445961,
44:10.1,0,0,51.27479908,228569088,0,0,0,55.57262121,113.9988692,2701,2701,2701,2701,1187,0.159579992,
44:11.1,1.012802476,1.012802476,49.57598686,228786176,84.06260547,82.03700052,0,59.64605916,113.9988049,2701,2701,2701,2701,1187,0.163666964,
44:12.1,1.99333533,0,51.56722966,228786176,382.7203834,0,0,57.56264471,114.0005774,2701,2701,2701,2701,1187,0.151787043,
44:13.1,0,0,49.82910795,228020224,0,0,0,59.54945511,114.0015492,2701,2701,2701,2701,1187,0.146081209,
44:14.1,0,0,49.80712672,228052992,0,0,0,58.29979359,113.9993719,2701,2701,2701,2701,1187,0.163365841,
44:15.1,0.995725635,0,51.75899585,228167680,226.029719,0,0,56.0489803,113.9991351,2701,2701,2701,2701,1187,0.153926134,
44:16.1,0,0,50.01949429,228347904,42.53558937,0,0,59.64610412,113.9990278,2701,2701,2701,2701,1187,0.141674042,
44:17.1,0,0,50.02953828,228626432,41.60751231,0,0,57.42719834,114.0004699,2701,2701,2701,2701,1187,0.164135933,
44:18.1,0,0,51.97418729,227852288,83.65265293,0,0,63.82906887,114.0009301,2701,2701,2701,2701,1187,0.16131711,
44:19.1,0,0,50.20907839,227823616,85.07439941,0,0,57.66809279,114.0008583,2701,2701,2701,2701,1187,0.144669056,
44:20.1,0.996702923,0.996702923,51.33320176,228081664,149.5054384,54.81866076,0,62.62386451,113.996139,2701,2701,2701,2701,1187,0.140766144,
44:21.1,0.997703178,0.997703178,52.18177353,228401152,107.7519433,54.87367482,0,58.68952009,114.0040396,2701,2701,2701,2701,1187,0.180374146,
44:22.1,2.981025018,0.993675006,50.34747993,228081664,530.6224532,54.65212533,0,58.07817121,113.9973182,2701,2701,2701,2701,1187,0.140437126,
44:23.1,0,0,52.29639682,228642816,85.08425814,0,0,58.06234964,114.0036357,2701,2701,2701,2701,1187,0.148682117,
44:24.1,0,0,50.56174077,227586048,41.90173401,0,0,58.68956954,113.9986239,2701,2701,2701,2701,1187,0.165097952,
44:25.1,0.997554365,0,52.42180215,227536896,226.4448408,0,0,58.29986015,113.9980807,2701,2701,2701,2701,1187,0.155045033,
44:26.1,0.995839453,0.995839453,52.35460697,227635200,108.5465004,64.72956444,0,59.16050848,113.9989274,2701,2701,2701,2701,1187,0.141284943,
44:27.1,0,0,50.653003,227913728,41.81231795,0,0,57.60606318,113.9936591,2701,2701,2701,2701,1187,0.161533117,
44:28.1,0,0,52.61048776,227926016,0,0,0,60.43738903,114.0108909,2701,2701,2701,2701,1187,0.175822973,
44:29.1,0,0,50.85250273,228007936,0,0,0,55.96013001,113.999113,2701,2701,2701,2701,1187,0.147109032,
44:30.1,0,0,51.98676632,227409920,0,0,0,58.29976447,114.0016062,2701,2701,2701,2701,1187,0.154139996,
44:31.1,0,0,52.825968,227831808,41.90107108,0,0,57.13074953,113.9985099,2701,2701,2701,2701,1187,0.161662102,
44:32.1,2.017095234,0,50.97639986,227676160,387.282285,0,0,60.5960331,113.9992706,2701,2701,2701,2701,1187,0.143332005,
44:33.1,0,0,52.95422928,228466688,83.44819303,0,0,60.41108385,113.9999006,2701,2701,2701,2701,1187,0.149688005,
44:34.1,0,0,51.19935692,228220928,41.64031463,0,0,54.67327764,113.9984346,2701,2701,2701,2701,1187,0.165756941,
44:35.1,8.072426381,6.054319785,53.07469285,228229120,724.5002677,647.812217,0,67.70092282,114.0020353,2701,2701,2701,2701,1187,0.146293879,
44:36.1,1.986706734,0.993353367,51.28933556,225464320,402.3081137,80.46162274,0,64.28768756,113.9985715,2701,2701,2701,2701,1187,0.140235901,
44:37.1,0,0,51.39404325,225288192,84.42674951,0,0,67.03372552,114.0024807,2701,2701,2701,2701,1187,0.160640955,
44:38.1,0,0,53.27448138,224997376,83.48937473,0,0,63.86384693,113.9975333,2701,2701,2701,2701,1187,0.170041084,
44:39.1,0,0,51.46037199,223600640,42.52550719,0,0,58.89638124,114.0009626,2701,2701,2701,2701,1187,0.140587091,
44:40.1,0,0,53.43281044,223903744,0,0,0,56.50491599,113.9995787,2701,2701,2701,2701,1187,0.146628141,
44:41.1,0,0,51.64206211,223895552,41.90179715,0,0,57.91011066,114.0001899,2701,2701,2701,2701,1187,0.168063164,
44:42.1,1.993539388,0,53.57320149,222744576,382.7595626,0,0,59.50932377,114.0016687,2701,2701,2701,2701,1187,0.14835906,
44:43.1,0,0,51.8244261,222892032,0,0,0,58.41718626,113.995011,2701,2701,2701,2701,1187,0.144305944,
44:44.1,0,0,52.95153378,222773248,0,0,0,57.95319282,114.0052548,2701,2701,2701,2701,1187,0.164278984,
